,File Name,Asset ID,Description,Abutment Material,Bridge Type,Decking Material,Fall Height (m),Has Pedestrian Railing,Length (m),length measure by staff,Structure Material,Structure Position,Width (m)
1135,AST_IM_20220629_130522.jpeg,105288,Not parks standard. Deck rotting. Done by users as mostly everything in this location. In-service date unknown.,TBD,TBD,Timber,-1.0,TBD,5.0,True,Timber,,1.0
1136,AST_IM_20220626_161546.jpeg,105437,,TBD,Beam,Timber,3.2,No railings,0.0,False,Timber,,0.0
1137,AST_IM_20220626_152228.jpeg,105445,,TBD,TBD,Steel,1.3,No railings,0.0,False,TBD,,0.0
1138,AST_IM_20220626_152233.jpeg,105445,,TBD,TBD,Steel,1.3,No railings,0.0,False,TBD,,0.0
1139,AST_EX_20241022_160247.jpeg,105449,New 2021. 22 feet. Wood stringers wood abutments 9/10,Timber,Beam,Timber,-1.0,No railings,7.0,True,Timber,,1.0
1140,AST_IM_20220702_130802.jpeg,105449,New 2021. 22 feet. Wood stringers wood abutments 9/10,Timber,Beam,Timber,-1.0,No railings,7.0,True,Timber,,1.0
1141,AST_IM_20220702_104654.jpeg,105457,"5m long, 1m wide, wood - newly built",Timber,Beam,Timber,-1.0,No railings,5.0,True,Timber,,1.0
1142,AST_IM_20220707_112144.jpeg,106027,Fair 55. Trail bridge on first lake trail. Log beams,Timber,Beam,Timber,-1.0,No railings,5.0,True,Timber,,0.75
1143,AST_IM_20220707_112124.jpeg,106027,Fair 55. Trail bridge on first lake trail. Log beams,Timber,Beam,Timber,-1.0,No railings,5.0,True,Timber,,0.75
1144,AST_IM_20220707_111907.jpeg,106028,Poor 15. Two trees have fallen on bridge. Trail bridge on first lake trail,Timber,Beam,Timber,-1.0,No railings,5.0,True,Timber,,0.75
1145,AST_IM_20220707_111817.jpeg,106028,Poor 15. Two trees have fallen on bridge. Trail bridge on first lake trail,Timber,Beam,Timber,-1.0,No railings,5.0,True,Timber,,0.75
1146,AST_IM_20220707_111835.jpeg,106028,Poor 15. Two trees have fallen on bridge. Trail bridge on first lake trail,Timber,Beam,Timber,-1.0,No railings,5.0,True,Timber,,0.75
1147,AST_IM_20220707_142649.jpeg,106030, 63 m long. Wood,Timber,Beam,Timber,-1.0,No railings,63.0,True,Timber,,0.75
1148,AST_IM_20220707_142520.jpeg,106030, 63 m long. Wood,Timber,Beam,Timber,-1.0,No railings,63.0,True,Timber,,0.75
1149,AST_IM_20220707_142600.jpeg,106030, 63 m long. Wood,Timber,Beam,Timber,-1.0,No railings,63.0,True,Timber,,0.75
1150,AST_IM_20220707_125702.jpeg,106032,"small bridge, 2nd lake loop",Timber,Beam,Timber,-1.0,No railings,2.0,True,Timber,,0.75
1151,AST_IM_20220707_125134.jpeg,106032,"small bridge, 2nd lake loop",Timber,Beam,Timber,-1.0,No railings,2.0,True,Timber,,0.75
1152,AST_IM_20220707_125143.jpeg,106032,"small bridge, 2nd lake loop",Timber,Beam,Timber,-1.0,No railings,2.0,True,Timber,,0.75
1153,AST_IM_20220707_130132.jpeg,106035,Fair 41. Old Wood Trail bridge with log supports,Timber,Beam,Timber,-1.0,No railings,4.0,True,Timber,,0.75
1154,AST_IM_20220707_130116.jpeg,106035,Fair 41. Old Wood Trail bridge with log supports,Timber,Beam,Timber,-1.0,No railings,4.0,True,Timber,,0.75
1155,AST_IM_20220707_142239.jpeg,106036,Fair 55. Old wooden Trail bridge. Wood decking wood structure. 17 m long,Timber,Beam,Timber,-1.0,No railings,17.0,True,Timber,,0.75
1156,AST_IM_20220707_142310.jpeg,106036,Fair 55. Old wooden Trail bridge. Wood decking wood structure. 17 m long,Timber,Beam,Timber,-1.0,No railings,17.0,True,Timber,,0.75
1157,AST_IM_20220707_142955.jpeg,106037,"3m long, 75m wide ",Timber,Beam,Timber,-1.0,No railings,3.0,True,Timber,,0.75
1158,AST_IM_20220707_151314.jpeg,106042,,Timber,Beam,Timber,-1.0,No railings,3.0,True,Timber,,0.75
1159,AST_IM_20220707_151302.jpeg,106042,,Timber,Beam,Timber,-1.0,No railings,3.0,True,Timber,,0.75
1160,AST_IM_20220707_133147.jpeg,106045,,Timber,Beam,Timber,-1.0,No railings,15.0,True,Timber,,0.75
1161,AST_IM_20220707_133209.jpeg,106045,,Timber,Beam,Timber,-1.0,No railings,15.0,True,Timber,,0.75
1162,AST_IM_20220707_133132.jpeg,106045,,Timber,Beam,Timber,-1.0,No railings,15.0,True,Timber,,0.75
1163,AST_IM_20220707_151542.jpeg,106046,Steel,Steel,Beam,Timber,-1.0,No railings,8.0,True,Steel,,0.75
1164,AST_IM_20220707_151611.jpeg,106046,Steel,Steel,Beam,Timber,-1.0,No railings,8.0,True,Steel,,0.75
1165,AST_IM_20220707_151601.jpeg,106046,Steel,Steel,Beam,Timber,-1.0,No railings,8.0,True,Steel,,0.75
1166,AST_IM_20220707_141842.jpeg,106050,"Fair 55. Bridge very slippery when wet. Old, weathered bridge. Wood structure. 48m long",Timber,Beam,Timber,-1.0,No railings,48.0,True,Timber,,0.75
1167,AST_IM_20220707_141902.jpeg,106050,"Fair 55. Bridge very slippery when wet. Old, weathered bridge. Wood structure. 48m long",Timber,Beam,Timber,-1.0,No railings,48.0,True,Timber,,0.75
1168,AST_IM_20220707_141918.jpeg,106050,"Fair 55. Bridge very slippery when wet. Old, weathered bridge. Wood structure. 48m long",Timber,Beam,Timber,-1.0,No railings,48.0,True,Timber,,0.75
1169,AST_IM_20220707_141824.jpeg,106050,"Fair 55. Bridge very slippery when wet. Old, weathered bridge. Wood structure. 48m long",Timber,Beam,Timber,-1.0,No railings,48.0,True,Timber,,0.75
1170,AST_IM_20220707_141848.jpeg,106050,"Fair 55. Bridge very slippery when wet. Old, weathered bridge. Wood structure. 48m long",Timber,Beam,Timber,-1.0,No railings,48.0,True,Timber,,0.75
1171,AST_IM_20220707_141942.jpeg,106050,"Fair 55. Bridge very slippery when wet. Old, weathered bridge. Wood structure. 48m long",Timber,Beam,Timber,-1.0,No railings,48.0,True,Timber,,0.75
1172,AST_IM_20220707_150734.jpeg,106054,Fair 55. .75 wide 3m long,Timber,Beam,Timber,-1.0,No railings,3.0,True,Timber,,0.75
1173,AST_IM_20220707_150751.jpeg,106054,Fair 55. .75 wide 3m long,Timber,Beam,Timber,-1.0,No railings,3.0,True,Timber,,0.75
1174,AST_IM_20220709_114801.jpeg,106264,"Condition 15, wood bridge, wood base, 3.98m - 1.20. Moss, rot, missing planks of wood",Timber,Beam,Timber,-1.0,No railings,3.98,True,Timber,,1.2
1175,AST_IM_20220709_113857.jpeg,106266,"Condition 10, wood bridge over creek, no base 232 m - 115m. Falling apart, not structurally sound, needs replacement",Timber,Beam,Timber,-1.0,No railings,232.0,True,Timber,,115.0
1176,AST_IM_20220709_124316.jpeg,106273,"Condition 60, wood bridge on wood beams, no rail, 2.45-1.78, moss rot, lots of debris",Timber,Beam,Timber,-1.0,No railings,2.45,True,Timber,,1.48
1177,AST_IM_20220709_122228.jpeg,106338,"70 25 ft x 6ft, wood with railings, 2002 eco works BC e-team crew bridge ",TBD,TBD,TBD,-1.0,No railings,0.0,False,TBD,,0.0
1178,AST_IM_20220710_140350.jpeg,106350,"Wooden beam bridge ; Solid, logs, good supporting logs on either side",TBD,TBD,TBD,-1.0,No railings,5.0,False,TBD,,0.0
1179,AST_IM_20220712_110256.jpeg,106578,"wood bridge at south beach in between P1 and P2, wood beams, concrete base",TBD,TBD,TBD,-1.0,TBD,0.0,False,TBD,,0.0
1180,AST_IM_20220712_114117.jpeg,106582,"wood bridge, 3m long, 2.5m wide, railing, concrete abutments, south beach day use area, by P1",TBD,TBD,TBD,-1.0,TBD,0.0,False,TBD,,0.0
1181,AST_EX_20250829_114714.jpeg,106636, Condition 80. Some moss growing on wood as a result of the elements,Timber,Beam,Timber,-1.0,No railings,3.0,True,Timber,,1.0
1182,AST_EX_20250829_114812.jpeg,106636, Condition 80. Some moss growing on wood as a result of the elements,Timber,Beam,Timber,-1.0,No railings,3.0,True,Timber,,1.0
1183,AST_EX_20250829_114822.jpeg,106636, Condition 80. Some moss growing on wood as a result of the elements,Timber,Beam,Timber,-1.0,No railings,3.0,True,Timber,,1.0
1184,AST_EX_20250829_121027.jpeg,106637,Condition 70. Some deterioration from elements ,Timber,Beam,Timber,-1.0,No railings,5.8,True,Timber,,1.0
1185,71875327269__5E541B15-76E6-4FD9-8947-FFD5CD885A67.jpg,106637,Condition 70. Some deterioration from elements ,Timber,Beam,Timber,-1.0,No railings,5.8,True,Timber,,1.0
1186,AST_IM_20220714_154257.jpeg,106920,"4x1m, wood with shingle on top,",TBD,TBD,Timber,-1.0,No railings,4.0,True,Timber,,1.0
1187,AST_IM_20220714_155025.jpeg,106922,"5x1m, wood,",TBD,TBD,Timber,-1.0,No railings,5.0,True,Timber,,1.0
1188,AST_IM_20220714_155032.jpeg,106922,"5x1m, wood,",TBD,TBD,Timber,-1.0,No railings,5.0,True,Timber,,1.0
1189,AST_IM_20220714_144327.jpeg,106925,"3mx1m, wood with shingle material,",TBD,TBD,Timber,-1.0,No railings,3.0,True,Timber,,1.0
1190,AST_IM_20220714_152118.jpeg,106957,"concrete material, wood railing, 20m long, 2m wide, in between alouette campground and gold creek campground, campers beach trail",TBD,TBD,TBD,-1.0,TBD,0.0,False,TBD,,0.0
1191,AST_IM_20220715_085607.jpeg,107041,"Bridges over bog, structurally sound, with  tilt and loose boards & wood warp -50",,,Timber,-1.0,No railings,15.0,True,Timber,,1.0
1192,AST_EX_20240803_102934.jpeg,107058,"Repaired, busted hand Rail some insecure planks. 60",,,Timber,-1.0,No railings,10.0,True,TBD,,1.0
1193,AST_EX_20240803_103129.jpeg,107058,"Repaired, busted hand Rail some insecure planks. 60",,,Timber,-1.0,No railings,10.0,True,TBD,,1.0
1194,AST_EX_20240803_103423.jpeg,107058,"Repaired, busted hand Rail some insecure planks. 60",,,Timber,-1.0,No railings,10.0,True,TBD,,1.0
1195,AST_EX_20240803_103401.jpeg,107058,"Repaired, busted hand Rail some insecure planks. 60",,,Timber,-1.0,No railings,10.0,True,TBD,,1.0
1196,AST_EX_20240803_103453.jpeg,107058,"Repaired, busted hand Rail some insecure planks. 60",,,Timber,-1.0,No railings,10.0,True,TBD,,1.0
1197,AST_EX_20240803_103604.jpeg,107058,"Repaired, busted hand Rail some insecure planks. 60",,,Timber,-1.0,No railings,10.0,True,TBD,,1.0
1198,AST_EX_20240803_103556.jpeg,107058,"Repaired, busted hand Rail some insecure planks. 60",,,Timber,-1.0,No railings,10.0,True,TBD,,1.0
1199,AST_EX_20240803_103342.jpeg,107058,"Repaired, busted hand Rail some insecure planks. 60",,,Timber,-1.0,No railings,10.0,True,TBD,,1.0
1200,AST_EX_20240803_103411.jpeg,107058,"Repaired, busted hand Rail some insecure planks. 60",,,Timber,-1.0,No railings,10.0,True,TBD,,1.0
1201,AST_EX_20240803_103650.jpeg,107058,"Repaired, busted hand Rail some insecure planks. 60",,,Timber,-1.0,No railings,10.0,True,TBD,,1.0
1202,AST_EX_20240803_103617.jpeg,107058,"Repaired, busted hand Rail some insecure planks. 60",,,Timber,-1.0,No railings,10.0,True,TBD,,1.0
1203,AST_EX_20240803_103525.jpeg,107058,"Repaired, busted hand Rail some insecure planks. 60",,,Timber,-1.0,No railings,10.0,True,TBD,,1.0
1204,AST_IM_20220715_144749.jpeg,107058,"Repaired, busted hand Rail some insecure planks. 60",,,Timber,-1.0,No railings,10.0,True,TBD,,1.0
1205,AST_EX_20240803_082151.jpeg,107068,70,,,Timber,-1.0,No railings,,False,TBD,,1.0
1206,AST_EX_20240803_081819.jpeg,107069,"70, some gaps though boards ",,,Timber,-1.0,No railings,,False,Timber,,1.0
1207,AST_IM_20220715_123825.jpeg,107069,"70, some gaps though boards ",,,Timber,-1.0,No railings,,False,Timber,,1.0
1208,AST_EX_20250726_083645.jpeg,107074,Some planks warped splitting boards 65,,,Timber,-1.0,No railings,2.0,True,Timber,,1.0
1209,AST_EX_20240803_081400.jpeg,107074,Some planks warped splitting boards 65,,,Timber,-1.0,No railings,2.0,True,Timber,,1.0
1210,AST_EX_20240803_081624.jpeg,107074,Some planks warped splitting boards 65,,,Timber,-1.0,No railings,2.0,True,Timber,,1.0
1211,AST_EX_20240803_081659.jpeg,107074,Some planks warped splitting boards 65,,,Timber,-1.0,No railings,2.0,True,Timber,,1.0
1212,AST_IM_20220710_155742.jpeg,107108,,TBD,TBD,TBD,-1.0,No railings,0.0,False,TBD,,0.0
1213,AST_IM_20220710_155141.jpeg,107109,To hot springs pit toilet ,TBD,TBD,TBD,-1.0,No railings,0.0,False,TBD,,0.0
1214,AST_IM_20220710_155545.jpeg,107114,"2x6 cedar decking,  8x8 cedar stringers",TBD,TBD,TBD,-1.0,No railings,0.0,False,TBD,,0.0
1215,AST_IM_20220710_154930.jpeg,107115,"2x6 cedar decking, 6x6 cedar stringers",TBD,TBD,TBD,-1.0,No railings,0.0,False,TBD,,0.0
1216,AST_IM_20220710_155442.jpeg,107116,"2x6 cedar decking, 6x6 cedar stringers",TBD,TBD,TBD,-1.0,TBD,0.0,False,TBD,,0.0
1217,AST_IM_20220710_154734.jpeg,107117,"Cedar, 2x6 decking, 6x6 stringer and sill",TBD,Beam,Timber,-1.0,No railings,0.0,False,TBD,,0.0
1218,AST_IM_20220710_155631.jpeg,107118,"2x6 cedar decking, 6x6 cedar sills",TBD,TBD,TBD,-1.0,No railings,0.0,False,TBD,,0.0
1219,AST_IM_20220710_155702.jpeg,107122,"8x8 stringers , 2x6 decking",TBD,TBD,TBD,-1.0,No railings,0.0,False,TBD,,0.0
1220,AST_IM_20220712_092810.jpeg,107291,Good 90,,,Timber,-1.0,No railings,,False,Timber,,1.0
1221,AST_IM_20220712_094818.jpeg,107295,"Bridge missing a sill, 70",,,Timber,-1.0,No railings,,False,Timber,,1.0
1222,AST_IM_20220719_140838.jpeg,107387,"Left of cabin, 3 wood logs, 8x1m, .5m,",TBD,Beam,Timber,-1.0,No railings,8.0,True,Timber,,1.0
1223,AST_IM_20220719_135635.jpeg,107406,"old cabin trail, mossy and slippery log with steps carved into it, 4m long",TBD,TBD,TBD,-1.0,TBD,0.0,False,TBD,,0.0
1224,AST_IM_20220720_114350.jpeg,107577,"sagging a bit, 3m long, 1m wide, 1998",TBD,TBD,TBD,-1.0,TBD,0.0,False,TBD,,0.0
1225,AST_IM_20220720_113645.jpeg,107578,"3m Wood bridge, 1m wide, ,'97",TBD,TBD,TBD,-1.0,TBD,0.0,False,TBD,,0.0
1226,AST_IM_20220720_124414.jpeg,107580,"one plank starting to rot but otherwise okay, edge guard, metal frame, gabrian baskets, 4m long, 1m long",TBD,TBD,TBD,-1.0,TBD,0.0,False,TBD,,0.0
1227,AST_IM_20220720_112232.jpeg,107581,"board in middle rotting, 2m long, 1m wide, no guard",TBD,TBD,TBD,-1.0,TBD,0.0,False,TBD,,0.0
1228,AST_IM_20220720_111719.jpeg,107583,"new wood bridge, 3m long, 1m wide, edge guard",TBD,TBD,TBD,-1.0,TBD,0.0,False,TBD,,0.0
1229,AST_IM_20220720_113844.jpeg,107584,"sagging, 3m long, 1m wide, '98",TBD,TBD,TBD,-1.0,TBD,0.0,False,TBD,,0.0
1230,AST_IM_20220720_111852.jpeg,107586,"new wood bridge, 3m long, 1m wide, edge guard",TBD,TBD,TBD,-1.0,TBD,0.0,False,TBD,,0.0
1231,AST_IM_20220720_130807.jpeg,107592,"wood, 2m long, 1m wide",TBD,TBD,TBD,-1.0,TBD,0.0,False,TBD,,0.0
1232,AST_IM_20220720_114753.jpeg,107599,"edge guard, gabrian baskets, 4 m long, 1m wide, 2001",TBD,TBD,TBD,-1.0,TBD,0.0,False,TBD,,0.0
1233,AST_IM_20220720_121534.jpeg,107600,"new wood bridge, 6m long, 1m wide",TBD,TBD,TBD,-1.0,TBD,0.0,False,TBD,,0.0
1234,AST_EX_20241025_103049.jpeg,107877,Trail bridge 6m condition 80,Steel,Beam,Steel,-1.0,TBD,6.0,True,Aluminum,,1.0
1235,AST_IM_20220720_161238.jpeg,107877,Trail bridge 6m condition 80,Steel,Beam,Steel,-1.0,TBD,6.0,True,Aluminum,,1.0
1236,AST_EX_20241025_105426.jpeg,107885,,Steel,Beam,Steel,-1.0,No railings,8.0,True,Aluminum,,1.0
1237,AST_IM_20220720_155827.jpeg,107885,,Steel,Beam,Steel,-1.0,No railings,8.0,True,Aluminum,,1.0
1238,AST_EX_20241025_124906.jpeg,107890,Trail bridge. New. 14m. Condition 80,Steel,Beam,Steel,-1.0,No railings,14.0,True,Aluminum,,1.0
1239,AST_IM_20220720_135847.jpeg,107890,Trail bridge. New. 14m. Condition 80,Steel,Beam,Steel,-1.0,No railings,14.0,True,Aluminum,,1.0
1240,AST_EX_20241025_115657.jpeg,107895,10m Trail bridge brand new.,Steel,Beam,Steel,-1.0,No railings,10.0,True,Aluminum,,1.0
1241,AST_IM_20220720_145555.jpeg,107895,10m Trail bridge brand new.,Steel,Beam,Steel,-1.0,No railings,10.0,True,Aluminum,,1.0
1242,AST_IM_20220721_113508.jpeg,107898,Two boards over creek.,Timber,Beam,Timber,-1.0,No railings,5.0,True,TBD,,0.5
1243,AST_IM_20220721_121855.jpeg,107907,Two boards rotting. 15m Condition 25,Timber,Beam,Timber,-1.0,No railings,15.0,True,Timber,,1.0
1244,AST_IM_20220721_124200.jpeg,107908,1 plank 5m,Timber,Beam,Timber,-1.0,No railings,5.0,True,Timber,,0.3
1245,AST_IM_20220721_130528.jpeg,107911,5m bridge boardwalk style. Condition 15,Timber,Beam,Timber,-1.0,No railings,5.0,True,Timber,,1.0
1246,AST_IM_20220721_122414.jpeg,107912,Boardwalk style 20m condition 35,Timber,Beam,Timber,-1.0,No railings,20.0,True,Timber,,1.0
1247,AST_IM_20220721_120212.jpeg,107914,Old trail bridge rotting condition 25,Timber,Beam,Timber,-1.0,No railings,5.0,True,Timber,,1.0
1248,AST_IM_20220721_125827.jpeg,107922,Boardwalk style 6m across condition 10,Timber,Beam,Timber,-1.0,No railings,6.0,True,Timber,,1.0
1249,AST_IM_20220721_123249.jpeg,107923,Two boards 8m condition 20,Timber,Beam,Timber,-1.0,No railings,8.0,True,Timber,,1.0
1250,AST_EX_20241025_145045.jpeg,107952,"Condition assessment : 10 | Rotting, mossy, stringers falling apart",Timber,Beam,Timber,-1.0,No railings,4.0,True,Timber,,1.0
1251,AST_EX_20241025_145154.jpeg,107952,"Condition assessment : 10 | Rotting, mossy, stringers falling apart",Timber,Beam,Timber,-1.0,No railings,4.0,True,Timber,,1.0
1252,AST_IM_20220720_145910.jpeg,107952,"Condition assessment : 10 | Rotting, mossy, stringers falling apart",Timber,Beam,Timber,-1.0,No railings,4.0,True,Timber,,1.0
1253,AST_IM_20220720_153434.jpeg,107955,Condition. - 85 | Slightly tilted but otherwise stable,Steel,Beam,Steel,-1.0,No railings,8.0,True,Aluminum,,1.0
1254,AST_EX_20241030_163321.jpeg,107961,Solid. Has a few boards missing and lots are rotting. Rotting boards are unstable. 35%,Timber,Beam,Timber,-1.0,No railings,5.0,True,Timber,,1.0
1255,AST_IM_20220721_132857.jpeg,107961,Solid. Has a few boards missing and lots are rotting. Rotting boards are unstable. 35%,Timber,Beam,Timber,-1.0,No railings,5.0,True,Timber,,1.0
1256,AST_EX_20241030_152652.jpeg,107963,Rotting but pretty solid in structure and support  | Condition- 35,Timber,Beam,Timber,-1.0,No railings,5.0,True,TBD,,1.0
1257,AST_IM_20220721_121506.jpeg,107963,Rotting but pretty solid in structure and support  | Condition- 35,Timber,Beam,Timber,-1.0,No railings,5.0,True,TBD,,1.0
1258,AST_EX_20241025_141220.jpeg,107965,Condition - 90 | Metal bridge,TBD,TBD,TBD,-1.0,TBD,0.0,False,TBD,,0.0
1259,AST_IM_20220720_162227.jpeg,107965,Condition - 90 | Metal bridge,TBD,TBD,TBD,-1.0,TBD,0.0,False,TBD,,0.0
1260,AST_IM_20220721_120649.jpeg,107969,Metal suspension bridge over river overpass beside Minute Creek sign. Rusted wire and chain link fencing coming undone. So requires minor maintenance Otherwise relatively stable.,Steel,Suspension,Steel,-1.0,No railings,47.5,True,Aluminum,,1.0
1261,AST_IM_20220721_120639.jpeg,107969,Metal suspension bridge over river overpass beside Minute Creek sign. Rusted wire and chain link fencing coming undone. So requires minor maintenance Otherwise relatively stable.,Steel,Suspension,Steel,-1.0,No railings,47.5,True,Aluminum,,1.0
1262,AST_IM_20220721_140405.jpeg,107998,Slightly unstable. Wood is not rotten thought. Nothing missing. Just needs additional structural support for stability. 60%,Timber,Beam,Timber,-1.0,No railings,8.0,True,Timber,,1.0
1263,AST_IM_20220721_150157.jpeg,108037,,Steel,Suspension,Steel,-1.0,No railings,20.0,True,Steel,,1.0
1264,AST_IM_20220721_150326.jpeg,108037,,Steel,Suspension,Steel,-1.0,No railings,20.0,True,Steel,,1.0
1265,AST_IM_20220721_150402.jpeg,108037,,Steel,Suspension,Steel,-1.0,No railings,20.0,True,Steel,,1.0
1266,AST_IM_20220721_150352.jpeg,108037,,Steel,Suspension,Steel,-1.0,No railings,20.0,True,Steel,,1.0
1267,AST_IM_20220721_132148.jpeg,108040,"Boards missing in big sections, stringers rotting a bit. Some newer pieces but majority still rotting  | Condition- 20",Timber,Beam,Timber,-1.0,No railings,10.0,True,Timber,,1.0
1268,AST_IM_20220720_154317.jpeg,108107,"Good 75. Small Trail bridge between electrical campsites and boat launch. Wood decking wood support. 3.6m long, 1.5m wide ",Timber,Beam,Timber,-1.0,No railings,3.6,True,Timber,,1.5
1269,AST_IM_20220720_154325.jpeg,108107,"Good 75. Small Trail bridge between electrical campsites and boat launch. Wood decking wood support. 3.6m long, 1.5m wide ",Timber,Beam,Timber,-1.0,No railings,3.6,True,Timber,,1.5
1270,AST_EX_20250929_111434.jpeg,108204,one of the bridges located along the garibaldi trail heading from rubble creek parking lot to garibaldi lake,TBD,TBD,TBD,-1.0,TBD,0.0,False,TBD,,0.0
1271,AST_IM_20220722_134844.jpeg,108204,one of the bridges located along the garibaldi trail heading from rubble creek parking lot to garibaldi lake,TBD,TBD,TBD,-1.0,TBD,0.0,False,TBD,,0.0
1272,AST_EX_20250921_145901.jpeg,108273,"Main bridge  on garibaldi lake trail at 9 km over the 'spawning channel' (Garibaldi Lake outflow) to campground/day use. Wooden stringers, decking and round metal post railings with aircraft cable strung between. Gabion material - wire/rock baskets",TBD,TBD,TBD,-1.0,TBD,0.0,False,TBD,,0.0
1273,AST_IM_20220719_155444.jpeg,108330,,,,Timber,-1.0,No railings,18.3,True,Timber,,1.0
1274,AST_EX_20250712_121858.jpeg,108378,,,,Timber,-1.0,No railings,5.0,True,Timber,,0.0
1275,AST_EX_20250712_121904.jpeg,108378,,,,Timber,-1.0,No railings,5.0,True,Timber,,0.0
1276,AST_IM_20220721_110848.jpeg,108378,,,,Timber,-1.0,No railings,5.0,True,Timber,,0.0
1277,AST_EX_20250712_131426.jpeg,108380,,,,Timber,-1.0,No railings,14.0,True,Timber,,1.0
1278,AST_IM_20220715_112338.jpeg,108380,,,,Timber,-1.0,No railings,14.0,True,Timber,,1.0
1279,AST_IM_20220725_130719.jpeg,108652,"old log bridge, rotted, gaps, 3m long, 0.5m wide, 1990",TBD,TBD,TBD,-1.0,TBD,0.0,False,TBD,,0.0
1280,AST_IM_20220725_131427.jpeg,108657,"wood bridge,2m long, 1m wide, 2000",TBD,TBD,TBD,-1.0,TBD,0.0,False,TBD,,0.0
1281,AST_IM_20220725_103441.jpeg,108658,"wood planks not attached to ground, 1.5m long, 0.8m wide, 2005",TBD,TBD,TBD,-1.0,TBD,0.0,False,TBD,,0.0
1282,AST_IM_20220725_102658.jpeg,108659,"wood, rotted and gaps,2m long, 1m wide, 1995",TBD,TBD,TBD,-1.0,TBD,0.0,False,TBD,,0.0
