asset_id,filename,file_id,profile_name,image_path,attr_fall_height,attr_has_pedestrian_railing,"attr_material_frame,_tank,_body",attr_number_of_steps,attr_structure_position,fall_height_bin,steps_bin
122647,AST_IM_20241016_130943.jpeg,75215,Stairs,data/citywide/images/356/122647/75215__AST_IM_20241016_130943.jpeg,,No railings,Timber/Wood,,Elevated,,
122648,AST_IM_20241016_130520.jpeg,75216,Stairs,data/citywide/images/356/122648/75216__AST_IM_20241016_130520.jpeg,,No railings,Timber/Wood,,Elevated,,
122649,AST_IM_20241016_131441.jpeg,75214,Stairs,data/citywide/images/356/122649/75214__AST_IM_20241016_131441.jpeg,,No railings,Timber/Wood,,Elevated,,
122661,AST_IM_20241016_133640.jpeg,75278,Stairs,data/citywide/images/356/122661/75278__AST_IM_20241016_133640.jpeg,,No railings,Timber/Wood,,Elevated,,
122662,AST_IM_20241016_133053.jpeg,75279,Stairs,data/citywide/images/356/122662/75279__AST_IM_20241016_133053.jpeg,,1 railing,Timber/Wood,,Elevated,,
122662,AST_IM_20241016_133029.jpeg,75281,Stairs,data/citywide/images/356/122662/75281__AST_IM_20241016_133029.jpeg,,1 railing,Timber/Wood,,Elevated,,
122662,AST_IM_20241016_133043.jpeg,75282,Stairs,data/citywide/images/356/122662/75282__AST_IM_20241016_133043.jpeg,,1 railing,Timber/Wood,,Elevated,,
122662,AST_IM_20241016_133019.jpeg,75284,Stairs,data/citywide/images/356/122662/75284__AST_IM_20241016_133019.jpeg,,1 railing,Timber/Wood,,Elevated,,
122663,AST_IM_20241016_133332.jpeg,75280,Stairs,data/citywide/images/356/122663/75280__AST_IM_20241016_133332.jpeg,,2 railings,Timber/Wood,,Elevated,,
122664,AST_IM_20241016_132724.jpeg,75283,Stairs,data/citywide/images/356/122664/75283__AST_IM_20241016_132724.jpeg,,2 railings,Timber/Wood,,Elevated,,
122777,AST_IM_20241016_133409.jpeg,75741,Stairs,data/citywide/images/356/122777/75741__AST_IM_20241016_133409.jpeg,,2 railings,Timber/Wood,,Elevated,,
122779,AST_IM_20241016_132719.jpeg,75744,Stairs,data/citywide/images/356/122779/75744__AST_IM_20241016_132719.jpeg,,No railings,Timber/Wood,,Elevated,,
122780,AST_IM_20241016_133647.jpeg,75740,Stairs,data/citywide/images/356/122780/75740__AST_IM_20241016_133647.jpeg,,2 railings,Timber/Wood,,Elevated,,
122781,AST_IM_20241016_133133.jpeg,75742,Stairs,data/citywide/images/356/122781/75742__AST_IM_20241016_133133.jpeg,,No railings,Timber/Wood,,Elevated,,
122781,AST_IM_20241016_133035.jpeg,75745,Stairs,data/citywide/images/356/122781/75745__AST_IM_20241016_133035.jpeg,,No railings,Timber/Wood,,Elevated,,
123140,AST_IM_20241106_130011.jpeg,77000,Stairs,data/citywide/images/356/123140/77000__AST_IM_20241106_130011.jpeg,,2 railings,Metal,,Elevated,,
123140,AST_IM_20241106_125948.jpeg,77001,Stairs,data/citywide/images/356/123140/77001__AST_IM_20241106_125948.jpeg,,2 railings,Metal,,Elevated,,
123141,AST_IM_20241106_114712.jpeg,77004,Stairs,data/citywide/images/356/123141/77004__AST_IM_20241106_114712.jpeg,,2 railings,Timber/Wood,,Elevated,,
123145,AST_IM_20241106_142433.jpeg,77010,Stairs,data/citywide/images/356/123145/77010__AST_IM_20241106_142433.jpeg,,No railings,Box Step,,At-Grade,,
123172,AST_IM_20241106_141129.jpeg,77059,Stairs,data/citywide/images/356/123172/77059__AST_IM_20241106_141129.jpeg,,No railings,Box Step,,At-Grade,,
123217,AST_IM_20241107_121018.jpeg,77185,Stairs,data/citywide/images/356/123217/77185__AST_IM_20241107_121018.jpeg,,1 railing,Box Step,,At-Grade,,
123217,AST_IM_20241107_120958.jpeg,77186,Stairs,data/citywide/images/356/123217/77186__AST_IM_20241107_120958.jpeg,,1 railing,Box Step,,At-Grade,,
123413,AST_IM_20241122_101716.jpeg,77724,Stairs,data/citywide/images/356/123413/77724__AST_IM_20241122_101716.jpeg,,No railings,Rock/Stone,,At-Grade,,
123416,AST_IM_20241122_121347.jpeg,77720,Stairs,data/citywide/images/356/123416/77720__AST_IM_20241122_121347.jpeg,,No railings,Rock/Stone,,At-Grade,,
123421,AST_IM_20241122_123940.jpeg,77717,Stairs,data/citywide/images/356/123421/77717__AST_IM_20241122_123940.jpeg,,No railings,Concrete,,At-Grade,,
123577,AST_IM_20241126_132421.jpeg,77906,Stairs,data/citywide/images/356/123577/77906__AST_IM_20241126_132421.jpeg,,No railings,Box Step,,At-Grade,,
123605,AST_IM_20241206_105349.jpeg,77986,Stairs,data/citywide/images/356/123605/77986__AST_IM_20241206_105349.jpeg,,1 railing,Metal,,Elevated,,
123618,AST_IM_20241206_114256.jpeg,77980,Stairs,data/citywide/images/356/123618/77980__AST_IM_20241206_114256.jpeg,,No railings,Timber/Wood,,At-Grade,,
123620,AST_IM_20241206_122253.jpeg,77968,Stairs,data/citywide/images/356/123620/77968__AST_IM_20241206_122253.jpeg,,No railings,,,Other,,
123648,AST_IM_20241115_135122.jpeg,78112,Stairs,data/citywide/images/356/123648/78112__AST_IM_20241115_135122.jpeg,,No railings,Box Step,,At-Grade,,
123649,AST_IM_20241115_140355.jpeg,78111,Stairs,data/citywide/images/356/123649/78111__AST_IM_20241115_140355.jpeg,,No railings,Box Step,,At-Grade,,
124042,AST_IM_20250306_155532.jpeg,78924,Stairs,data/citywide/images/356/124042/78924__AST_IM_20250306_155532.jpeg,,No railings,Box Step,,At-Grade,,
124044,AST_IM_20250306_155921.jpeg,78917,Stairs,data/citywide/images/356/124044/78917__AST_IM_20250306_155921.jpeg,,No railings,Box Step,,At-Grade,,
124045,AST_IM_20250306_160055.jpeg,78912,Stairs,data/citywide/images/356/124045/78912__AST_IM_20250306_160055.jpeg,,,Box Step,,At-Grade,,
125311,AST_IM_20240728_124344.jpeg,80322,Stairs,data/citywide/images/356/125311/80322__AST_IM_20240728_124344.jpeg,1.0,No railings,Box Step,,At-Grade,medium (0.5-1.2m),
125604,AST_IM_20250512_113753.jpeg,82028,Stairs,data/citywide/images/356/125604/82028__AST_IM_20250512_113753.jpeg,,No railings,Concrete,7.0,At-Grade,,few (<10)
125976,AST_IM_20250523_100828.jpeg,82596,Stairs,data/citywide/images/356/125976/82596__AST_IM_20250523_100828.jpeg,,No railings,Box Step,,At-Grade,,
126332,AST_IM_20250622_153815.jpeg,84004,Stairs,data/citywide/images/356/126332/84004__AST_IM_20250622_153815.jpeg,1.0,No railings,Concrete,5.0,At-Grade,medium (0.5-1.2m),few (<10)
126333,AST_IM_20250622_152228.jpeg,84016,Stairs,data/citywide/images/356/126333/84016__AST_IM_20250622_152228.jpeg,1.0,No railings,Concrete,5.0,At-Grade,medium (0.5-1.2m),few (<10)
126512,AST_IM_20250622_162807.jpeg,84796,Stairs,data/citywide/images/356/126512/84796__AST_IM_20250622_162807.jpeg,,,,,,,
126696,AST_IM_20250715_142254.jpeg,85322,Stairs,data/citywide/images/356/126696/85322__AST_IM_20250715_142254.jpeg,,No railings,Box Step,,At-Grade,,
126700,AST_IM_20250723_132622.jpeg,85338,Stairs,data/citywide/images/356/126700/85338__AST_IM_20250723_132622.jpeg,2.0,,,6.0,,high (>1.2m),few (<10)
126739,AST_IM_20250726_103742.jpeg,85444,Stairs,data/citywide/images/356/126739/85444__AST_IM_20250726_103742.jpeg,,No railings,Box Step,18.0,At-Grade,,medium (10-20)
126777,AST_IM_20250730_123236.jpeg,85614,Stairs,data/citywide/images/356/126777/85614__AST_IM_20250730_123236.jpeg,0.5,1 railing,Timber/Wood,12.0,Elevated,medium (0.5-1.2m),medium (10-20)
126782,AST_IM_20250730_110507.jpeg,85624,Stairs,data/citywide/images/356/126782/85624__AST_IM_20250730_110507.jpeg,,1 railing,Timber/Wood,11.0,Elevated,,medium (10-20)
126796,AST_IM_20250730_115411.jpeg,85651,Stairs,data/citywide/images/356/126796/85651__AST_IM_20250730_115411.jpeg,,1 railing,Timber/Wood,19.0,Elevated,,medium (10-20)
126796,AST_IM_20250730_115313.jpeg,85652,Stairs,data/citywide/images/356/126796/85652__AST_IM_20250730_115313.jpeg,,1 railing,Timber/Wood,19.0,Elevated,,medium (10-20)
126796,AST_IM_20250730_115321.jpeg,85665,Stairs,data/citywide/images/356/126796/85665__AST_IM_20250730_115321.jpeg,,1 railing,Timber/Wood,19.0,Elevated,,medium (10-20)
126797,AST_IM_20250730_120011.jpeg,85641,Stairs,data/citywide/images/356/126797/85641__AST_IM_20250730_120011.jpeg,,1 railing,Timber/Wood,19.0,Elevated,,medium (10-20)
126797,AST_IM_20250730_115952.jpeg,85642,Stairs,data/citywide/images/356/126797/85642__AST_IM_20250730_115952.jpeg,,1 railing,Timber/Wood,19.0,Elevated,,medium (10-20)
126797,AST_IM_20250730_115945.jpeg,85669,Stairs,data/citywide/images/356/126797/85669__AST_IM_20250730_115945.jpeg,,1 railing,Timber/Wood,19.0,Elevated,,medium (10-20)
127020,AST_IM_20250813_125607.jpeg,86416,Stairs,data/citywide/images/356/127020/86416__AST_IM_20250813_125607.jpeg,0.5,No railings,Concrete,4.0,At-Grade,medium (0.5-1.2m),few (<10)
127026,AST_IM_20250813_125816.jpeg,86401,Stairs,data/citywide/images/356/127026/86401__AST_IM_20250813_125816.jpeg,0.5,No railings,Concrete,4.0,At-Grade,medium (0.5-1.2m),few (<10)
127027,AST_IM_20250813_143951.jpeg,86381,Stairs,data/citywide/images/356/127027/86381__AST_IM_20250813_143951.jpeg,0.5,No railings,Concrete,4.0,At-Grade,medium (0.5-1.2m),few (<10)
127081,AST_IM_20250814_103324.jpeg,86531,Stairs,data/citywide/images/356/127081/86531__AST_IM_20250814_103324.jpeg,,No railings,Box Step,15.0,At-Grade,,medium (10-20)
127144,AST_IM_20250819_122659.jpeg,87015,Stairs,data/citywide/images/356/127144/87015__AST_IM_20250819_122659.jpeg,,No railings,Earth-Filled,36.0,,,many (>20)
127144,AST_IM_20250819_122723.jpeg,87016,Stairs,data/citywide/images/356/127144/87016__AST_IM_20250819_122723.jpeg,,No railings,Earth-Filled,36.0,,,many (>20)
127150,AST_IM_20250819_134546.jpeg,87019,Stairs,data/citywide/images/356/127150/87019__AST_IM_20250819_134546.jpeg,,No railings,Earth-Filled,30.0,,,many (>20)
127152,AST_IM_20250819_132530.jpeg,87007,Stairs,data/citywide/images/356/127152/87007__AST_IM_20250819_132530.jpeg,,1 railing,Earth-Filled,10.0,At-Grade,,medium (10-20)
127157,AST_IM_20250818_155900.jpeg,87052,Stairs,data/citywide/images/356/127157/87052__AST_IM_20250818_155900.jpeg,,1 railing,Timber/Wood,9.0,Elevated,,few (<10)
127168,AST_IM_20250819_105031.jpeg,87054,Stairs,data/citywide/images/356/127168/87054__AST_IM_20250819_105031.jpeg,,,Timber/Wood,,,,
127169,AST_IM_20250819_110218.jpeg,87033,Stairs,data/citywide/images/356/127169/87033__AST_IM_20250819_110218.jpeg,,,Timber/Wood,,,,
127957,IMG_2478[1].JPG,89900,Stairs,data/citywide/images/356/127957/89900__IMG_2478_1_.JPG,1.0,,,,,medium (0.5-1.2m),
127957,IMG_2480[1].JPG,89901,Stairs,data/citywide/images/356/127957/89901__IMG_2480_1_.JPG,1.0,,,,,medium (0.5-1.2m),
127957,IMG_2481[1].JPG,89902,Stairs,data/citywide/images/356/127957/89902__IMG_2481_1_.JPG,1.0,,,,,medium (0.5-1.2m),
89654,AST_IM_20210916_154155.jpeg,22658,Stairs,data/citywide/images/356/89654/22658__AST_IM_20210916_154155.jpeg,,,Concrete,,At-Grade,,
89716,s15stairs3.jpg,76060,Stairs,data/citywide/images/356/89716/76060__s15stairs3.jpg,,No railings,Box Step,,At-Grade,,
89716,IMG_0674.JPG,22897,Stairs,data/citywide/images/356/89716/22897__IMG_0674.JPG,,No railings,Box Step,,At-Grade,,
