asset_id,filename,file_id,profile_name,image_path,attr_decking_material,attr_fall_height,attr_has_edge_guard,attr_has_pedestrian_railing,attr_length,attr_structure_material,attr_width,length_bin,width_bin,fall_height_bin
94306,IMG_0204.JPG,35246,Boardwalk < 1.2m High,data/citywide/images/337/94306/35246__IMG_0204.JPG,Timber,,No,No railings,5.0,Timber,0.75,short (<20m),narrow (<0.9m),
94309,IMG_0215.JPG,35249,Boardwalk < 1.2m High,data/citywide/images/337/94309/35249__IMG_0215.JPG,Timber,,No,No railings,30.0,Timber,0.75,medium (20-100m),narrow (<0.9m),
94310,IMG_0218.JPG,35250,Boardwalk < 1.2m High,data/citywide/images/337/94310/35250__IMG_0218.JPG,Timber,,No,No railings,25.0,Timber,0.75,medium (20-100m),narrow (<0.9m),
94312,IMG_0224.JPG,35252,Boardwalk < 1.2m High,data/citywide/images/337/94312/35252__IMG_0224.JPG,Timber,,No,No railings,20.0,Timber,0.75,medium (20-100m),narrow (<0.9m),
94316,IMG_0237.JPG,35255,Boardwalk < 1.2m High,data/citywide/images/337/94316/35255__IMG_0237.JPG,Timber,,No,No railings,250.0,Timber,0.5,long (>100m),narrow (<0.9m),
94317,IMG_0240.JPG,35256,Boardwalk < 1.2m High,data/citywide/images/337/94317/35256__IMG_0240.JPG,Timber,,No,No railings,150.0,Timber,0.5,long (>100m),narrow (<0.9m),
94319,IMG_0246.JPG,35258,Boardwalk < 1.2m High,data/citywide/images/337/94319/35258__IMG_0246.JPG,Timber,,No,No railings,100.0,Timber,0.5,long (>100m),narrow (<0.9m),
94320,IMG_0250.JPG,35259,Boardwalk < 1.2m High,data/citywide/images/337/94320/35259__IMG_0250.JPG,Timber,,No,No railings,8.0,Timber,0.75,short (<20m),narrow (<0.9m),
94321,IMG_0254.JPG,35260,Boardwalk < 1.2m High,data/citywide/images/337/94321/35260__IMG_0254.JPG,Timber,,No,No railings,30.0,Timber,0.75,medium (20-100m),narrow (<0.9m),
94322,IMG_0258.JPG,35261,Boardwalk < 1.2m High,data/citywide/images/337/94322/35261__IMG_0258.JPG,Timber,,No,No railings,10.0,Timber,0.5,short (<20m),narrow (<0.9m),
94326,IMG_0271.JPG,35263,Boardwalk < 1.2m High,data/citywide/images/337/94326/35263__IMG_0271.JPG,Timber,,No,No railings,15.0,Timber,0.75,short (<20m),narrow (<0.9m),
94327,IMG_0274.JPG,35264,Boardwalk < 1.2m High,data/citywide/images/337/94327/35264__IMG_0274.JPG,Timber,,No,No railings,4.0,Timber,0.5,short (<20m),narrow (<0.9m),
94335,IMG_0298.JPG,35272,Boardwalk < 1.2m High,data/citywide/images/337/94335/35272__IMG_0298.JPG,Timber,,No,No railings,12.0,Timber,0.75,short (<20m),narrow (<0.9m),
94336,IMG_0301.JPG,35273,Boardwalk < 1.2m High,data/citywide/images/337/94336/35273__IMG_0301.JPG,Timber,,No,No railings,23.0,Timber,0.75,medium (20-100m),narrow (<0.9m),
94337,IMG_0305.JPG,35274,Boardwalk < 1.2m High,data/citywide/images/337/94337/35274__IMG_0305.JPG,Timber,,No,No railings,13.0,Timber,0.75,short (<20m),narrow (<0.9m),
94344,IMG_0331.JPG,35279,Boardwalk < 1.2m High,data/citywide/images/337/94344/35279__IMG_0331.JPG,Timber,,No,No railings,5.0,Timber,0.75,short (<20m),narrow (<0.9m),
94345,IMG_0335.JPG,35280,Boardwalk < 1.2m High,data/citywide/images/337/94345/35280__IMG_0335.JPG,Timber,,No,No railings,15.0,Timber,0.75,short (<20m),narrow (<0.9m),
94346,IMG_0339.JPG,35281,Boardwalk < 1.2m High,data/citywide/images/337/94346/35281__IMG_0339.JPG,Timber,,No,No railings,30.0,Timber,0.75,medium (20-100m),narrow (<0.9m),
94347,IMG_0344.JPG,35282,Boardwalk < 1.2m High,data/citywide/images/337/94347/35282__IMG_0344.JPG,Timber,,No,No railings,5.0,Timber,0.75,short (<20m),narrow (<0.9m),
94348,IMG_0348.JPG,35283,Boardwalk < 1.2m High,data/citywide/images/337/94348/35283__IMG_0348.JPG,Timber,,No,No railings,75.0,Timber,0.75,medium (20-100m),narrow (<0.9m),
94349,IMG_0352.JPG,35284,Boardwalk < 1.2m High,data/citywide/images/337/94349/35284__IMG_0352.JPG,Timber,,No,No railings,100.0,Timber,0.75,long (>100m),narrow (<0.9m),
94350,IMG_0356.JPG,35285,Boardwalk < 1.2m High,data/citywide/images/337/94350/35285__IMG_0356.JPG,Timber,,No,No railings,5.0,Timber,0.75,short (<20m),narrow (<0.9m),
94351,IMG_0361.JPG,35286,Boardwalk < 1.2m High,data/citywide/images/337/94351/35286__IMG_0361.JPG,Timber,,No,No railings,15.0,Timber,0.75,short (<20m),narrow (<0.9m),
94352,IMG_0365.JPG,35287,Boardwalk < 1.2m High,data/citywide/images/337/94352/35287__IMG_0365.JPG,Timber,,No,No railings,7.0,Timber,1.0,short (<20m),standard (0.9-1.5m),
94353,IMG_0368.JPG,35288,Boardwalk < 1.2m High,data/citywide/images/337/94353/35288__IMG_0368.JPG,Timber,,No,No railings,6.0,Timber,0.75,short (<20m),narrow (<0.9m),
94354,IMG_0374.JPG,35289,Boardwalk < 1.2m High,data/citywide/images/337/94354/35289__IMG_0374.JPG,Timber,,No,No railings,7.0,Timber,0.75,short (<20m),narrow (<0.9m),
94355,IMG_0378.JPG,35290,Boardwalk < 1.2m High,data/citywide/images/337/94355/35290__IMG_0378.JPG,Timber,,No,No railings,10.0,Timber,0.75,short (<20m),narrow (<0.9m),
94356,IMG_0382.JPG,35291,Boardwalk < 1.2m High,data/citywide/images/337/94356/35291__IMG_0382.JPG,Timber,,No,No railings,100.0,Timber,0.75,long (>100m),narrow (<0.9m),
94357,IMG_0386.JPG,35292,Boardwalk < 1.2m High,data/citywide/images/337/94357/35292__IMG_0386.JPG,Timber,,No,No railings,150.0,Timber,0.75,long (>100m),narrow (<0.9m),
94358,IMG_0390.JPG,35293,Boardwalk < 1.2m High,data/citywide/images/337/94358/35293__IMG_0390.JPG,Timber,,No,No railings,15.0,Timber,0.75,short (<20m),narrow (<0.9m),
94359,IMG_0397.JPG,35294,Boardwalk < 1.2m High,data/citywide/images/337/94359/35294__IMG_0397.JPG,Timber,,No,No railings,15.0,Timber,0.75,short (<20m),narrow (<0.9m),
94361,IMG_0403.JPG,35295,Boardwalk < 1.2m High,data/citywide/images/337/94361/35295__IMG_0403.JPG,Timber,,No,No railings,15.0,Timber,0.75,short (<20m),narrow (<0.9m),
94362,IMG_0407.JPG,35296,Boardwalk < 1.2m High,data/citywide/images/337/94362/35296__IMG_0407.JPG,Timber,,No,No railings,6.0,Timber,0.75,short (<20m),narrow (<0.9m),
94364,IMG_0415.JPG,35297,Boardwalk < 1.2m High,data/citywide/images/337/94364/35297__IMG_0415.JPG,Timber,,No,No railings,60.0,Timber,0.75,medium (20-100m),narrow (<0.9m),
94365,IMG_0419.JPG,35298,Boardwalk < 1.2m High,data/citywide/images/337/94365/35298__IMG_0419.JPG,Timber,,No,No railings,20.0,Timber,0.75,medium (20-100m),narrow (<0.9m),
94366,IMG_0423.JPG,35299,Boardwalk < 1.2m High,data/citywide/images/337/94366/35299__IMG_0423.JPG,Timber,,No,No railings,30.0,Timber,0.75,medium (20-100m),narrow (<0.9m),
94367,IMG_0427.JPG,35300,Boardwalk < 1.2m High,data/citywide/images/337/94367/35300__IMG_0427.JPG,Timber,,No,No railings,12.0,Timber,0.75,short (<20m),narrow (<0.9m),
94368,IMG_0430.JPG,35301,Boardwalk < 1.2m High,data/citywide/images/337/94368/35301__IMG_0430.JPG,Timber,,No,No railings,25.0,Timber,0.75,medium (20-100m),narrow (<0.9m),
94371,IMG_0440.JPG,35303,Boardwalk < 1.2m High,data/citywide/images/337/94371/35303__IMG_0440.JPG,Timber,,No,No railings,15.0,Timber,0.75,short (<20m),narrow (<0.9m),
94372,IMG_0444.JPG,35304,Boardwalk < 1.2m High,data/citywide/images/337/94372/35304__IMG_0444.JPG,Timber,,No,No railings,40.0,Timber,0.75,medium (20-100m),narrow (<0.9m),
94373,IMG_0447.JPG,35305,Boardwalk < 1.2m High,data/citywide/images/337/94373/35305__IMG_0447.JPG,Timber,,No,No railings,25.0,Timber,0.75,medium (20-100m),narrow (<0.9m),
94374,IMG_0450.JPG,35306,Boardwalk < 1.2m High,data/citywide/images/337/94374/35306__IMG_0450.JPG,Timber,,No,No railings,12.0,Timber,0.75,short (<20m),narrow (<0.9m),
94375,IMG_0453.JPG,35307,Boardwalk < 1.2m High,data/citywide/images/337/94375/35307__IMG_0453.JPG,Timber,,No,No railings,7.0,Timber,0.75,short (<20m),narrow (<0.9m),
94376,IMG_0456.JPG,35308,Boardwalk < 1.2m High,data/citywide/images/337/94376/35308__IMG_0456.JPG,Timber,,No,No railings,55.0,Timber,0.75,medium (20-100m),narrow (<0.9m),
94377,IMG_0459.JPG,35309,Boardwalk < 1.2m High,data/citywide/images/337/94377/35309__IMG_0459.JPG,Timber,,No,No railings,5.0,Timber,0.75,short (<20m),narrow (<0.9m),
94378,IMG_0462.JPG,35310,Boardwalk < 1.2m High,data/citywide/images/337/94378/35310__IMG_0462.JPG,Timber,,No,No railings,25.0,Timber,0.75,medium (20-100m),narrow (<0.9m),
94379,IMG_0465.JPG,35311,Boardwalk < 1.2m High,data/citywide/images/337/94379/35311__IMG_0465.JPG,Timber,,No,No railings,66.0,Timber,0.75,medium (20-100m),narrow (<0.9m),
94380,IMG_0468.JPG,35312,Boardwalk < 1.2m High,data/citywide/images/337/94380/35312__IMG_0468.JPG,Timber,,No,No railings,300.0,Timber,0.75,long (>100m),narrow (<0.9m),
94381,IMG_0471.JPG,35313,Boardwalk < 1.2m High,data/citywide/images/337/94381/35313__IMG_0471.JPG,Timber,,No,No railings,1500.0,Timber,0.75,long (>100m),narrow (<0.9m),
94382,IMG_0474.JPG,35314,Boardwalk < 1.2m High,data/citywide/images/337/94382/35314__IMG_0474.JPG,Timber,,No,No railings,20.0,Timber,0.75,medium (20-100m),narrow (<0.9m),
94383,IMG_0477.JPG,35315,Boardwalk < 1.2m High,data/citywide/images/337/94383/35315__IMG_0477.JPG,Timber,,No,No railings,50.0,Timber,0.75,medium (20-100m),narrow (<0.9m),
94385,IMG_0483.JPG,35316,Boardwalk < 1.2m High,data/citywide/images/337/94385/35316__IMG_0483.JPG,Timber,,No,No railings,15.0,Timber,0.75,short (<20m),narrow (<0.9m),
94386,IMG_0486.JPG,35317,Boardwalk < 1.2m High,data/citywide/images/337/94386/35317__IMG_0486.JPG,Timber,,No,No railings,30.0,Timber,0.75,medium (20-100m),narrow (<0.9m),
94387,IMG_0489.JPG,35318,Boardwalk < 1.2m High,data/citywide/images/337/94387/35318__IMG_0489.JPG,Timber,,No,No railings,12.0,Timber,0.75,short (<20m),narrow (<0.9m),
94388,IMG_0492.JPG,35319,Boardwalk < 1.2m High,data/citywide/images/337/94388/35319__IMG_0492.JPG,Timber,,No,No railings,10.0,Timber,0.75,short (<20m),narrow (<0.9m),
94389,IMG_0495.JPG,35320,Boardwalk < 1.2m High,data/citywide/images/337/94389/35320__IMG_0495.JPG,Timber,,No,No railings,10.0,Timber,0.75,short (<20m),narrow (<0.9m),
94390,IMG_0498.JPG,35321,Boardwalk < 1.2m High,data/citywide/images/337/94390/35321__IMG_0498.JPG,Timber,,No,No railings,40.0,Timber,0.75,medium (20-100m),narrow (<0.9m),
94391,IMG_0501.JPG,35322,Boardwalk < 1.2m High,data/citywide/images/337/94391/35322__IMG_0501.JPG,Timber,,No,No railings,30.0,Timber,0.75,medium (20-100m),narrow (<0.9m),
94392,IMG_0504.JPG,35323,Boardwalk < 1.2m High,data/citywide/images/337/94392/35323__IMG_0504.JPG,Timber,,No,No railings,5.0,Timber,0.75,short (<20m),narrow (<0.9m),
94393,IMG_0507.JPG,35324,Boardwalk < 1.2m High,data/citywide/images/337/94393/35324__IMG_0507.JPG,Timber,,No,No railings,75.0,Timber,0.75,medium (20-100m),narrow (<0.9m),
94394,IMG_0510.JPG,35325,Boardwalk < 1.2m High,data/citywide/images/337/94394/35325__IMG_0510.JPG,Timber,,No,No railings,15.0,Timber,0.75,short (<20m),narrow (<0.9m),
94395,IMG_0513.JPG,35326,Boardwalk < 1.2m High,data/citywide/images/337/94395/35326__IMG_0513.JPG,Timber,,No,No railings,15.0,Timber,0.75,short (<20m),narrow (<0.9m),
94396,IMG_0516.JPG,35327,Boardwalk < 1.2m High,data/citywide/images/337/94396/35327__IMG_0516.JPG,Timber,,No,No railings,25.0,Timber,0.75,medium (20-100m),narrow (<0.9m),
94399,IMG_0526.JPG,35330,Boardwalk < 1.2m High,data/citywide/images/337/94399/35330__IMG_0526.JPG,Timber,,No,No railings,8.0,Timber,0.75,short (<20m),narrow (<0.9m),
94405,IMG_0536.JPG,35333,Boardwalk < 1.2m High,data/citywide/images/337/94405/35333__IMG_0536.JPG,Timber,,No,No railings,4.0,Timber,0.75,short (<20m),narrow (<0.9m),
94406,IMG_0546.JPG,35336,Boardwalk < 1.2m High,data/citywide/images/337/94406/35336__IMG_0546.JPG,Timber,,No,No railings,5.0,Timber,0.75,short (<20m),narrow (<0.9m),
94407,IMG_0548.JPG,35337,Boardwalk < 1.2m High,data/citywide/images/337/94407/35337__IMG_0548.JPG,Timber,,No,No railings,10.0,Timber,0.75,short (<20m),narrow (<0.9m),
94408,IMG_0551.JPG,35338,Boardwalk < 1.2m High,data/citywide/images/337/94408/35338__IMG_0551.JPG,Timber,,No,No railings,25.0,Timber,0.75,medium (20-100m),narrow (<0.9m),
94409,IMG_0554.JPG,35339,Boardwalk < 1.2m High,data/citywide/images/337/94409/35339__IMG_0554.JPG,Timber,,No,No railings,15.0,Timber,0.75,short (<20m),narrow (<0.9m),
94410,IMG_0557.JPG,35340,Boardwalk < 1.2m High,data/citywide/images/337/94410/35340__IMG_0557.JPG,Timber,,No,No railings,5.0,Timber,0.75,short (<20m),narrow (<0.9m),
94411,IMG_0560.JPG,35341,Boardwalk < 1.2m High,data/citywide/images/337/94411/35341__IMG_0560.JPG,Timber,,No,No railings,7.0,Timber,0.75,short (<20m),narrow (<0.9m),
94412,IMG_0563.JPG,35342,Boardwalk < 1.2m High,data/citywide/images/337/94412/35342__IMG_0563.JPG,Timber,,No,No railings,250.0,Timber,0.75,long (>100m),narrow (<0.9m),
94413,IMG_0566.JPG,35343,Boardwalk < 1.2m High,data/citywide/images/337/94413/35343__IMG_0566.JPG,Timber,,No,No railings,150.0,Timber,0.75,long (>100m),narrow (<0.9m),
94414,IMG_0569.JPG,35344,Boardwalk < 1.2m High,data/citywide/images/337/94414/35344__IMG_0569.JPG,Timber,,No,No railings,15.0,Timber,0.75,short (<20m),narrow (<0.9m),
94415,IMG_0572.JPG,35345,Boardwalk < 1.2m High,data/citywide/images/337/94415/35345__IMG_0572.JPG,Timber,,No,No railings,15.0,Timber,0.75,short (<20m),narrow (<0.9m),
94416,IMG_0575.JPG,35346,Boardwalk < 1.2m High,data/citywide/images/337/94416/35346__IMG_0575.JPG,Timber,,No,No railings,32.0,Timber,0.75,medium (20-100m),narrow (<0.9m),
94420,IMG_0593.JPG,35350,Boardwalk < 1.2m High,data/citywide/images/337/94420/35350__IMG_0593.JPG,Timber,,No,No railings,15.0,Timber,0.75,short (<20m),narrow (<0.9m),
94421,IMG_0595.JPG,35351,Boardwalk < 1.2m High,data/citywide/images/337/94421/35351__IMG_0595.JPG,Timber,,No,No railings,20.0,Timber,0.75,medium (20-100m),narrow (<0.9m),
94422,IMG_0598.JPG,35352,Boardwalk < 1.2m High,data/citywide/images/337/94422/35352__IMG_0598.JPG,Timber,,No,No railings,15.0,Timber,0.75,short (<20m),narrow (<0.9m),
94423,IMG_0601.JPG,35353,Boardwalk < 1.2m High,data/citywide/images/337/94423/35353__IMG_0601.JPG,Timber,,No,No railings,12.0,Timber,0.75,short (<20m),narrow (<0.9m),
94424,IMG_0604.JPG,35354,Boardwalk < 1.2m High,data/citywide/images/337/94424/35354__IMG_0604.JPG,Timber,,No,No railings,50.0,Timber,0.75,medium (20-100m),narrow (<0.9m),
94425,IMG_0607.JPG,35355,Boardwalk < 1.2m High,data/citywide/images/337/94425/35355__IMG_0607.JPG,Timber,,No,No railings,15.0,Timber,0.75,short (<20m),narrow (<0.9m),
94486,Boardwalk end.jpg,34110,Boardwalk < 1.2m High,data/citywide/images/337/94486/34110__Boardwalk_end.jpg,,,No,No railings,150.0,Timber,0.4,long (>100m),narrow (<0.9m),
94486,Boardwalk start.jpg,34111,Boardwalk < 1.2m High,data/citywide/images/337/94486/34111__Boardwalk_start.jpg,,,No,No railings,150.0,Timber,0.4,long (>100m),narrow (<0.9m),
94487,IMG_5124.JPG,34112,Boardwalk < 1.2m High,data/citywide/images/337/94487/34112__IMG_5124.JPG,,,No,No railings,15.0,Timber,0.4,short (<20m),narrow (<0.9m),
94780,MI_20240629_143700.jpg,70487,Boardwalk < 1.2m High,data/citywide/images/337/94780/70487__MI_20240629_143700.jpg,Timber,,No,No railings,10.0,,1.5,short (<20m),wide (>1.5m),
94781,AST_EX_20240801_101159.jpeg,72055,Boardwalk < 1.2m High,data/citywide/images/337/94781/72055__AST_EX_20240801_101159.jpeg,Timber,,No,No railings,4.0,,1.0,short (<20m),standard (0.9-1.5m),
94783,MI_20240629_134350.jpg,70483,Boardwalk < 1.2m High,data/citywide/images/337/94783/70483__MI_20240629_134350.jpg,Timber,,No,No railings,4.0,,1.0,short (<20m),standard (0.9-1.5m),
94784,MI_20240629_131411.jpg,70484,Boardwalk < 1.2m High,data/citywide/images/337/94784/70484__MI_20240629_131411.jpg,Timber,,No,No railings,6.0,,1.0,short (<20m),standard (0.9-1.5m),
95730,image.png,35387,Boardwalk < 1.2m High,data/citywide/images/337/95730/35387__image.png,Timber,,No,No railings,66.0,Timber,1.0,medium (20-100m),standard (0.9-1.5m),
95730,image.png,35388,Boardwalk < 1.2m High,data/citywide/images/337/95730/35388__image.png,Timber,,No,No railings,66.0,Timber,1.0,medium (20-100m),standard (0.9-1.5m),
95730,image.png,35389,Boardwalk < 1.2m High,data/citywide/images/337/95730/35389__image.png,Timber,,No,No railings,66.0,Timber,1.0,medium (20-100m),standard (0.9-1.5m),
95730,image.png,35390,Boardwalk < 1.2m High,data/citywide/images/337/95730/35390__image.png,Timber,,No,No railings,66.0,Timber,1.0,medium (20-100m),standard (0.9-1.5m),
95730,image.png,35391,Boardwalk < 1.2m High,data/citywide/images/337/95730/35391__image.png,Timber,,No,No railings,66.0,Timber,1.0,medium (20-100m),standard (0.9-1.5m),
95950,AST_IM_20220121_144352.jpeg,35515,Boardwalk < 1.2m High,data/citywide/images/337/95950/35515__AST_IM_20220121_144352.jpeg,,,No,No railings,,,,,,
95950,AST_EX_20240730_131840.jpeg,71828,Boardwalk < 1.2m High,data/citywide/images/337/95950/71828__AST_EX_20240730_131840.jpeg,,,No,No railings,,,,,,
96332,IMG_7296.JPG,35870,Boardwalk < 1.2m High,data/citywide/images/337/96332/35870__IMG_7296.JPG,Timber,,,No railings,100.0,Timber,1.0,long (>100m),standard (0.9-1.5m),
96358,AST_IM_20220212_112700.jpeg,35926,Boardwalk < 1.2m High,data/citywide/images/337/96358/35926__AST_IM_20220212_112700.jpeg,Timber,,No,No railings,8.0,Timber,1.0,short (<20m),standard (0.9-1.5m),
96809,IMG_0169.JPG,36633,Boardwalk < 1.2m High,data/citywide/images/337/96809/36633__IMG_0169.JPG,Timber,,No,No railings,300.0,Timber,0.5,long (>100m),narrow (<0.9m),
97286,AST_IM_20220325_130747.jpeg,37610,Boardwalk < 1.2m High,data/citywide/images/337/97286/37610__AST_IM_20220325_130747.jpeg,,,No,No railings,16.0,,1.0,short (<20m),standard (0.9-1.5m),
97287,AST_IM_20220325_132139.jpeg,37608,Boardwalk < 1.2m High,data/citywide/images/337/97287/37608__AST_IM_20220325_132139.jpeg,,,No,No railings,75.0,,1.0,medium (20-100m),standard (0.9-1.5m),
99815,AST_IM_20220526_153018.jpeg,43096,Boardwalk < 1.2m High,data/citywide/images/337/99815/43096__AST_IM_20220526_153018.jpeg,Timber,,No,No railings,150.0,Timber,2.0,long (>100m),wide (>1.5m),
99815,AST_IM_20220526_153009.jpeg,43097,Boardwalk < 1.2m High,data/citywide/images/337/99815/43097__AST_IM_20220526_153009.jpeg,Timber,,No,No railings,150.0,Timber,2.0,long (>100m),wide (>1.5m),
99891,AST_IM_20220527_080539.jpeg,43261,Boardwalk < 1.2m High,data/citywide/images/337/99891/43261__AST_IM_20220527_080539.jpeg,Timber,,No,No railings,,Timber,1.0,,standard (0.9-1.5m),
99892,AST_IM_20220527_075835.jpeg,43287,Boardwalk < 1.2m High,data/citywide/images/337/99892/43287__AST_IM_20220527_075835.jpeg,Timber,,No,No railings,,Timber,1.0,,standard (0.9-1.5m),
100260,AST_EX_20260218_135333.jpeg,92648,Boardwalk < 1.2m High,data/citywide/images/337/100260/92648__AST_EX_20260218_135333.jpeg,Timber,,No,No railings,15.0,Timber,1.0,short (<20m),standard (0.9-1.5m),
100345,AST_IM_20220601_121048.jpeg,44056,Boardwalk < 1.2m High,data/citywide/images/337/100345/44056__AST_IM_20220601_121048.jpeg,Timber,,No,No railings,25.0,Timber,0.5,medium (20-100m),narrow (<0.9m),
100345,bridge1.jpg,74874,Boardwalk < 1.2m High,data/citywide/images/337/100345/74874__bridge1.jpg,Timber,,No,No railings,25.0,Timber,0.5,medium (20-100m),narrow (<0.9m),
100346,AST_IM_20220601_122919.jpeg,44048,Boardwalk < 1.2m High,data/citywide/images/337/100346/44048__AST_IM_20220601_122919.jpeg,Timber,,No,No railings,16.0,Timber,0.3,short (<20m),narrow (<0.9m),
100346,bridge3.jpg,74873,Boardwalk < 1.2m High,data/citywide/images/337/100346/74873__bridge3.jpg,Timber,,No,No railings,16.0,Timber,0.3,short (<20m),narrow (<0.9m),
100548,AST_IM_20220603_105134.jpeg,44370,Boardwalk < 1.2m High,data/citywide/images/337/100548/44370__AST_IM_20220603_105134.jpeg,Timber,,,,18.2,Timber,1.0,short (<20m),standard (0.9-1.5m),
100549,AST_IM_20220603_103836.jpeg,44371,Boardwalk < 1.2m High,data/citywide/images/337/100549/44371__AST_IM_20220603_103836.jpeg,Timber,,,,7.05,Timber,0.9,short (<20m),standard (0.9-1.5m),
100549,AST_EX_20230608_094624.jpeg,65059,Boardwalk < 1.2m High,data/citywide/images/337/100549/65059__AST_EX_20230608_094624.jpeg,Timber,,,,7.05,Timber,0.9,short (<20m),standard (0.9-1.5m),
100550,Non-Slip Stiars first set.jpg,67095,Boardwalk < 1.2m High,data/citywide/images/337/100550/67095__Non-Slip_Stiars_first_set.jpg,Timber,,No,,3.0,Timber,1.0,short (<20m),standard (0.9-1.5m),
100550,AST_EX_20241025_123019.jpeg,76689,Boardwalk < 1.2m High,data/citywide/images/337/100550/76689__AST_EX_20241025_123019.jpeg,Timber,,No,,3.0,Timber,1.0,short (<20m),standard (0.9-1.5m),
100550,AST_EX_20241025_122937.jpeg,76690,Boardwalk < 1.2m High,data/citywide/images/337/100550/76690__AST_EX_20241025_122937.jpeg,Timber,,No,,3.0,Timber,1.0,short (<20m),standard (0.9-1.5m),
100551,AST_IM_20220603_105202.jpeg,44372,Boardwalk < 1.2m High,data/citywide/images/337/100551/44372__AST_IM_20220603_105202.jpeg,Timber,,,No railings,5.5,Timber,0.9,short (<20m),standard (0.9-1.5m),
100555,AST_IM_20220603_105153.jpeg,44377,Boardwalk < 1.2m High,data/citywide/images/337/100555/44377__AST_IM_20220603_105153.jpeg,Timber,,,,106.7,Timber,0.9,long (>100m),standard (0.9-1.5m),
100555,new backs for benmched.jpg,67091,Boardwalk < 1.2m High,data/citywide/images/337/100555/67091__new_backs_for_benmched.jpg,Timber,,,,106.7,Timber,0.9,long (>100m),standard (0.9-1.5m),
100555,New stairs.jpg,67092,Boardwalk < 1.2m High,data/citywide/images/337/100555/67092__New_stairs.jpg,Timber,,,,106.7,Timber,0.9,long (>100m),standard (0.9-1.5m),
100555,NOn-Slip Just before viewing area.jpg,67093,Boardwalk < 1.2m High,data/citywide/images/337/100555/67093__NOn-Slip_Just_before_viewing_area.jpg,Timber,,,,106.7,Timber,0.9,long (>100m),standard (0.9-1.5m),
100556,AST_IM_20220603_105546.jpeg,44376,Boardwalk < 1.2m High,data/citywide/images/337/100556/44376__AST_IM_20220603_105546.jpeg,Timber,,No,No railings,,Timber,0.9,,standard (0.9-1.5m),
