,File Name,Asset ID,Category,Segment,Name,Description,Attachments,Adjusted Quantity,Unit of Measure,In-Service Date,All Notes,Length (m),length measure by staff,Width (m),Fall Height (m),Height (m),Number of Steps,Structure Position,"Material (Frame, Tank, Body)",Surface Material,Decking Material,Structure Material,Abutment Material,Has Pedestrian Railing,Has Edge Guard,Bridge Type
3019,AST_EX_20221027_104925.jpeg,100140,Bridges,Trail Bridge,multi use bridge,,8,6,Length (m),6/23/1995,,6.0,True,2.5,0.9,1.0,,,,,Timber,Timber,Concrete,TBD,,Beam
3020,AST_EX_20250107_144832.jpeg,100148,Bridges,Trail Bridge,pedestrian bridge,,2,1.5,Length (m),6/23/2010,,1.5,True,1.0,-1.0,0.25,,,,,Timber,Timber,Timber,No railings,,Beam
3021,AST_IM_20220529_152007.jpeg,100148,Bridges,Trail Bridge,pedestrian bridge,,2,1.5,Length (m),6/23/2010,,1.5,True,1.0,-1.0,0.25,,,,,Timber,Timber,Timber,No railings,,Beam
3022,AST_EX_20250107_134031.jpeg,100150,Structures,Viewing Platform,viewing platform,,9,16,Area (m2),6/23/2000,Copilot estimated area,4.0,False,4.0,1.5,0.0,,Elevated,,,Timber,Timber,,TBD,No,
3023,AST_EX_20250107_133914.jpeg,100150,Structures,Viewing Platform,viewing platform,,9,16,Area (m2),6/23/2000,Copilot estimated area,4.0,False,4.0,1.5,0.0,,Elevated,,,Timber,Timber,,TBD,No,
3024,AST_EX_20250107_133932.jpeg,100150,Structures,Viewing Platform,viewing platform,,9,16,Area (m2),6/23/2000,Copilot estimated area,4.0,False,4.0,1.5,0.0,,Elevated,,,Timber,Timber,,TBD,No,
3025,AST_EX_20250107_134311.jpeg,100150,Structures,Viewing Platform,viewing platform,,9,16,Area (m2),6/23/2000,Copilot estimated area,4.0,False,4.0,1.5,0.0,,Elevated,,,Timber,Timber,,TBD,No,
3026,AST_EX_20250107_134151.jpeg,100150,Structures,Viewing Platform,viewing platform,,9,16,Area (m2),6/23/2000,Copilot estimated area,4.0,False,4.0,1.5,0.0,,Elevated,,,Timber,Timber,,TBD,No,
3027,AST_EX_20250107_134124.jpeg,100150,Structures,Viewing Platform,viewing platform,,9,16,Area (m2),6/23/2000,Copilot estimated area,4.0,False,4.0,1.5,0.0,,Elevated,,,Timber,Timber,,TBD,No,
3028,AST_EX_20250107_134049.jpeg,100150,Structures,Viewing Platform,viewing platform,,9,16,Area (m2),6/23/2000,Copilot estimated area,4.0,False,4.0,1.5,0.0,,Elevated,,,Timber,Timber,,TBD,No,
3029,AST_IM_20220529_143232.jpeg,100150,Structures,Viewing Platform,viewing platform,,9,16,Area (m2),6/23/2000,Copilot estimated area,4.0,False,4.0,1.5,0.0,,Elevated,,,Timber,Timber,,TBD,No,
3030,AST_IM_20220529_143250.jpeg,100150,Structures,Viewing Platform,viewing platform,,9,16,Area (m2),6/23/2000,Copilot estimated area,4.0,False,4.0,1.5,0.0,,Elevated,,,Timber,Timber,,TBD,No,
3031,AST_EX_20260218_142429.jpeg,100177,Bridges,Trail Bridge,bridge old buck trailhead 1999,Condition 75 service 1999 abutment wrip wrap base wood bridg3 wood length 6m width 1.5m rails no handrail yes access no trail access yes,3,6,Length (m),1/1/1999,,6.0,True,1.5,-1.0,0.0,,,,TBD,Timber,Timber,Gabions,TBD,,Beam
3032,AST_EX_20260218_142448.jpeg,100177,Bridges,Trail Bridge,bridge old buck trailhead 1999,Condition 75 service 1999 abutment wrip wrap base wood bridg3 wood length 6m width 1.5m rails no handrail yes access no trail access yes,3,6,Length (m),1/1/1999,,6.0,True,1.5,-1.0,0.0,,,,TBD,Timber,Timber,Gabions,TBD,,Beam
3033,AST_EX_20260218_142604.jpeg,100177,Bridges,Trail Bridge,bridge old buck trailhead 1999,Condition 75 service 1999 abutment wrip wrap base wood bridg3 wood length 6m width 1.5m rails no handrail yes access no trail access yes,3,6,Length (m),1/1/1999,,6.0,True,1.5,-1.0,0.0,,,,TBD,Timber,Timber,Gabions,TBD,,Beam
3034,AST_EX_20260217_155758.jpeg,100181,Bridges,Trail Bridge,bridge old buck one sided rail,Condition 75 service 1998 abuttment gabion base wood bridge wood beam length 4m width 1.5m guard rail no hand rail yes access yes trail access no ,1,4,Length (m),1/1/1998,,4.0,True,1.5,-1.0,0.0,,,,TBD,Timber,Timber,Gabions,TBD,,TBD
3035,AST_EX_20260217_155547.jpeg,100184,Bridges,Trail Bridge,bridge old buck trail half rail,Condition 75 set dice 1998 abuttment gabioj base wood bridg3 wood guard rail no handrail yes length 5m width 1.5m height 2m access no trail access no,1,5,Length (m),1/1/1998,,5.0,True,1.5,-1.0,0.0,,,,TBD,Timber,Timber,Gabions,TBD,,Beam
3036,AST_EX_20260218_135426.jpeg,100251,Bridges,Trail Bridge,trail bridge - Old buck access,"Trail bridge, old buck access, wooden boards, wooden frame, gabions, 5m length, 1m height, handrail | Condition: 55% in service 1998, loose boards",2,5,Length (m),1/1/1998,,5.0,True,1.5,-1.0,0.0,,,,TBD,Timber,Timber,Gabions,TBD,,Beam
3037,AST_EX_20260218_135446.jpeg,100251,Bridges,Trail Bridge,trail bridge - Old buck access,"Trail bridge, old buck access, wooden boards, wooden frame, gabions, 5m length, 1m height, handrail | Condition: 55% in service 1998, loose boards",2,5,Length (m),1/1/1998,,5.0,True,1.5,-1.0,0.0,,,,TBD,Timber,Timber,Gabions,TBD,,Beam
3038,AST_EX_20240803_130634.jpeg,100252,Bridges,Trail Bridge,trail bridge - Baden Powell,"Wooden trail bridge, wood frame on gabions, built in 2000, 1.5m x 10m",6,10,Length (m),1/1/2000,,10.0,True,1.5,-1.0,0.0,,,,TBD,Timber,Timber,Gabions,TBD,,Beam
3039,AST_EX_20230516_143612.jpeg,100252,Bridges,Trail Bridge,trail bridge - Baden Powell,"Wooden trail bridge, wood frame on gabions, built in 2000, 1.5m x 10m",6,10,Length (m),1/1/2000,,10.0,True,1.5,-1.0,0.0,,,,TBD,Timber,Timber,Gabions,TBD,,Beam
3040,AST_EX_20230516_143612.jpeg,100252,Bridges,Trail Bridge,trail bridge - Baden Powell,"Wooden trail bridge, wood frame on gabions, built in 2000, 1.5m x 10m",6,10,Length (m),1/1/2000,,10.0,True,1.5,-1.0,0.0,,,,TBD,Timber,Timber,Gabions,TBD,,Beam
3041,AST_EX_20230516_143612.jpeg,100252,Bridges,Trail Bridge,trail bridge - Baden Powell,"Wooden trail bridge, wood frame on gabions, built in 2000, 1.5m x 10m",6,10,Length (m),1/1/2000,,10.0,True,1.5,-1.0,0.0,,,,TBD,Timber,Timber,Gabions,TBD,,Beam
3042,AST_EX_20230516_143612.jpeg,100252,Bridges,Trail Bridge,trail bridge - Baden Powell,"Wooden trail bridge, wood frame on gabions, built in 2000, 1.5m x 10m",6,10,Length (m),1/1/2000,,10.0,True,1.5,-1.0,0.0,,,,TBD,Timber,Timber,Gabions,TBD,,Beam
3043,AST_EX_20230516_143612.jpeg,100252,Bridges,Trail Bridge,trail bridge - Baden Powell,"Wooden trail bridge, wood frame on gabions, built in 2000, 1.5m x 10m",6,10,Length (m),1/1/2000,,10.0,True,1.5,-1.0,0.0,,,,TBD,Timber,Timber,Gabions,TBD,,Beam
3044,AST_EX_20260218_141452.jpeg,100253,Bridges,Trail Bridge,trail bridge - old buck access trail,"Wooden frame wood beam bridge, hand rails, gabions, beam bridge, 1m high, 1.5m width, 7m length | Old buck access trail to Vancouver picnic area",2,7,Length (m),1/1/2000,,7.0,True,1.5,-1.0,0.0,,,,TBD,Timber,Timber,Gabions,TBD,,Beam
3045,AST_EX_20260218_141518.jpeg,100253,Bridges,Trail Bridge,trail bridge - old buck access trail,"Wooden frame wood beam bridge, hand rails, gabions, beam bridge, 1m high, 1.5m width, 7m length | Old buck access trail to Vancouver picnic area",2,7,Length (m),1/1/2000,,7.0,True,1.5,-1.0,0.0,,,,TBD,Timber,Timber,Gabions,TBD,,Beam
3046,AST_EX_20260218_135333.jpeg,100260,Structures,Boardwalk < 1.2m High,trail boardwalk old buck access trail,"Condition 50. Needs to be expanded, two boards under mud and not secured with rest. service date 1998 2m length 0m height 1m width wood",1,2,Length (m),1/1/1998,,15.0,True,1.0,-1.0,0.0,,,,,Timber,Timber,,No railings,No,
3047,AST_EX_20230516_142951.jpeg,100262,Bridges,Trail Bridge,beam bridge baden Powell 97 ecoworks,Condition 64. Loose handrail board. service 1997 abbut gabion timber structure and beam w 1.5m height 2.5m length 6m handrails yes access no route access no,1,6,Length (m),1/1/1997,,6.0,True,1.5,-1.0,0.0,,,,TBD,Timber,Timber,Gabions,TBD,,Beam
3048,AST_EX_20230516_143321.jpeg,100263,Bridges,Trail Bridge,bridge baden Powell outside boundary sign,Please see notes.,2,6,Length (m),1/1/1998,Condition 35 couple of boards have been lifted off/ Are rotting out and need to be replaced. Structural components in tact. service 1998 abbutt gabion. Wood beam and structure. Length 6m width 1.5m height 3m. Handrails yes. Access no rout access no.,6.0,True,1.5,-1.0,0.0,,,,TBD,Timber,Timber,Gabions,TBD,,Beam
3049,AST_IM_20220531_152015.jpeg,100263,Bridges,Trail Bridge,bridge baden Powell outside boundary sign,Please see notes.,2,6,Length (m),1/1/1998,Condition 35 couple of boards have been lifted off/ Are rotting out and need to be replaced. Structural components in tact. service 1998 abbutt gabion. Wood beam and structure. Length 6m width 1.5m height 3m. Handrails yes. Access no rout access no.,6.0,True,1.5,-1.0,0.0,,,,TBD,Timber,Timber,Gabions,TBD,,Beam
3050,AST_EX_20240803_130838.jpeg,100267,Bridges,Trail Bridge,wood bridge with stairs,"Wooden beam bridge with handrails, gabion abutment, 5m x 1.5m, 2m height",6,5,Length (m),1/1/1998,,5.0,True,1.5,-1.0,0.0,,,,TBD,Timber,Timber,Gabions,TBD,,Beam
3051,AST_EX_20230516_143824.jpeg,100267,Bridges,Trail Bridge,wood bridge with stairs,"Wooden beam bridge with handrails, gabion abutment, 5m x 1.5m, 2m height",6,5,Length (m),1/1/1998,,5.0,True,1.5,-1.0,0.0,,,,TBD,Timber,Timber,Gabions,TBD,,Beam
3052,AST_EX_20230516_143824.jpeg,100267,Bridges,Trail Bridge,wood bridge with stairs,"Wooden beam bridge with handrails, gabion abutment, 5m x 1.5m, 2m height",6,5,Length (m),1/1/1998,,5.0,True,1.5,-1.0,0.0,,,,TBD,Timber,Timber,Gabions,TBD,,Beam
3053,AST_EX_20230516_143824.jpeg,100267,Bridges,Trail Bridge,wood bridge with stairs,"Wooden beam bridge with handrails, gabion abutment, 5m x 1.5m, 2m height",6,5,Length (m),1/1/1998,,5.0,True,1.5,-1.0,0.0,,,,TBD,Timber,Timber,Gabions,TBD,,Beam
3054,AST_EX_20230516_143824.jpeg,100267,Bridges,Trail Bridge,wood bridge with stairs,"Wooden beam bridge with handrails, gabion abutment, 5m x 1.5m, 2m height",6,5,Length (m),1/1/1998,,5.0,True,1.5,-1.0,0.0,,,,TBD,Timber,Timber,Gabions,TBD,,Beam
3055,AST_EX_20230516_143824.jpeg,100267,Bridges,Trail Bridge,wood bridge with stairs,"Wooden beam bridge with handrails, gabion abutment, 5m x 1.5m, 2m height",6,5,Length (m),1/1/1998,,5.0,True,1.5,-1.0,0.0,,,,TBD,Timber,Timber,Gabions,TBD,,Beam
3056,AST_EX_20260217_153501.jpeg,100269,Bridges,Trail Bridge,"wooden bridge, one handrail","Beam bridge, gabion abutment, one handrail,  6m x 2m, 2m height",2,6,Length (m),1/1/1998,,6.0,True,2.0,-1.0,0.0,,,,TBD,Timber,Timber,Gabions,TBD,,Beam
3057,AST_EX_20260217_153510.jpeg,100269,Bridges,Trail Bridge,"wooden bridge, one handrail","Beam bridge, gabion abutment, one handrail,  6m x 2m, 2m height",2,6,Length (m),1/1/1998,,6.0,True,2.0,-1.0,0.0,,,,TBD,Timber,Timber,Gabions,TBD,,Beam
3058,AST_EX_20260217_154145.jpeg,100270,Bridges,Trail Bridge,wooden bridge with 1 handrail,"Beam bridge, wooden, boulder abutment, one handrail, 4m x 2m, 2m height",2,4,Length (m),1/1/1998,,4.0,True,2.0,-1.0,0.0,,,,TBD,Timber,Timber,Concrete,TBD,,Beam
3059,AST_EX_20260217_154214.jpeg,100270,Bridges,Trail Bridge,wooden bridge with 1 handrail,"Beam bridge, wooden, boulder abutment, one handrail, 4m x 2m, 2m height",2,4,Length (m),1/1/1998,,4.0,True,2.0,-1.0,0.0,,,,TBD,Timber,Timber,Concrete,TBD,,Beam
3060,AST_EX_20260218_140858.jpeg,100272,Bridges,Trail Bridge,wooden bridge with handrails,"Wooden beam bridge with gabion abutment and handrail, 4m x  1.5m, 2m height",2,4,Length (m),1/1/1998,,4.0,True,1.5,-1.0,0.0,,,,TBD,Timber,Timber,Gabions,TBD,,Beam
3061,AST_EX_20260218_140920.jpeg,100272,Bridges,Trail Bridge,wooden bridge with handrails,"Wooden beam bridge with gabion abutment and handrail, 4m x  1.5m, 2m height",2,4,Length (m),1/1/1998,,4.0,True,1.5,-1.0,0.0,,,,TBD,Timber,Timber,Gabions,TBD,,Beam
3062,AST_EX_20240803_131539.jpeg,100274,Bridges,Trail Bridge,trail bridge - Baden Powell east,"Wooden trail bridge, wooden frame, concrete abutment, 1.5m x 7m, 2m high,",7,7,Length (m),1/1/2000,,7.0,True,1.5,-1.0,0.0,,,,TBD,Timber,Timber,Concrete,TBD,,Beam
3063,AST_EX_20240803_131602.jpeg,100274,Bridges,Trail Bridge,trail bridge - Baden Powell east,"Wooden trail bridge, wooden frame, concrete abutment, 1.5m x 7m, 2m high,",7,7,Length (m),1/1/2000,,7.0,True,1.5,-1.0,0.0,,,,TBD,Timber,Timber,Concrete,TBD,,Beam
3064,AST_EX_20230516_144506.jpeg,100274,Bridges,Trail Bridge,trail bridge - Baden Powell east,"Wooden trail bridge, wooden frame, concrete abutment, 1.5m x 7m, 2m high,",7,7,Length (m),1/1/2000,,7.0,True,1.5,-1.0,0.0,,,,TBD,Timber,Timber,Concrete,TBD,,Beam
3065,AST_EX_20230516_144506.jpeg,100274,Bridges,Trail Bridge,trail bridge - Baden Powell east,"Wooden trail bridge, wooden frame, concrete abutment, 1.5m x 7m, 2m high,",7,7,Length (m),1/1/2000,,7.0,True,1.5,-1.0,0.0,,,,TBD,Timber,Timber,Concrete,TBD,,Beam
3066,AST_EX_20230516_144506.jpeg,100274,Bridges,Trail Bridge,trail bridge - Baden Powell east,"Wooden trail bridge, wooden frame, concrete abutment, 1.5m x 7m, 2m high,",7,7,Length (m),1/1/2000,,7.0,True,1.5,-1.0,0.0,,,,TBD,Timber,Timber,Concrete,TBD,,Beam
3067,AST_EX_20230516_144506.jpeg,100274,Bridges,Trail Bridge,trail bridge - Baden Powell east,"Wooden trail bridge, wooden frame, concrete abutment, 1.5m x 7m, 2m high,",7,7,Length (m),1/1/2000,,7.0,True,1.5,-1.0,0.0,,,,TBD,Timber,Timber,Concrete,TBD,,Beam
3068,AST_EX_20230516_144506.jpeg,100274,Bridges,Trail Bridge,trail bridge - Baden Powell east,"Wooden trail bridge, wooden frame, concrete abutment, 1.5m x 7m, 2m high,",7,7,Length (m),1/1/2000,,7.0,True,1.5,-1.0,0.0,,,,TBD,Timber,Timber,Concrete,TBD,,Beam
3069,AST_EX_20240725_135851.jpeg,100301,Structures,Stairs,Campsite 45 stairs,"Condition 40, stairs cracking, 8 Risers; concrete",2,45,Length (m),1/1/1973,"Copilot updated Length, Number of Steps, Pedestrian Railing, Material, Structure Position",45.0,False,,-1.0,0.0,-1.0,At-Grade,Concrete,,,,,No railings,,
3070,AST_IM_20220601_105228.jpeg,100301,Structures,Stairs,Campsite 45 stairs,"Condition 40, stairs cracking, 8 Risers; concrete",2,45,Length (m),1/1/1973,"Copilot updated Length, Number of Steps, Pedestrian Railing, Material, Structure Position",45.0,False,,-1.0,0.0,-1.0,At-Grade,Concrete,,,,,No railings,,
3071,AST_EX_20240725_114523.jpeg,100302,Structures,Stairs,Campsite 9 stairs,4 stairs into campsite 9; concrete,2,4,Length (m),1/1/1973,"Copilot updated Length, Number of Steps, Pedestrian Railing, Material, Structure Position",4.0,False,,-1.0,0.0,-1.0,At-Grade,Concrete,,,,,No railings,,
3072,AST_IM_20220601_102646.jpeg,100302,Structures,Stairs,Campsite 9 stairs,4 stairs into campsite 9; concrete,2,4,Length (m),1/1/1973,"Copilot updated Length, Number of Steps, Pedestrian Railing, Material, Structure Position",4.0,False,,-1.0,0.0,-1.0,At-Grade,Concrete,,,,,No railings,,
3073,MI_20240606_100356.jpg,100313,Bridges,Trail Bridge,Dewdney Trail - Bridge 1,Bridge no railing decked with planks on log stringers across tulameen river,1,10,Length (m),1/1/2015,,10.0,True,1.5,-1.0,2.0,,,,,Timber,Timber,Timber,No railings,,Beam
3074,AST_IM_20220601_113848.jpeg,100334,Structures,Stairs,stair (11steps),"lumber frames filled with gravel, 1.25m wide 19m long; boxsteps",1,1,Length (m),1/1/2018,"Copilot updated Length, Number of Steps, Pedestrian Railing, Material, Structure Position",0.0,False,,-1.0,0.0,-1.0,At-Grade,Box Step,,,,,No railings,,
3075,AST_IM_20220601_131329.jpeg,100338,Structures,Boardwalk > 1.2m High,Boardwalk to ramp - Granite North,"wooden boardwalk with handrails, 6m x 1.5m, on cement bracket",2,6,Length (m),1/1/1996,,14.0,True,1.5,-1.0,4.0,,,,,Timber,Steel,,TBD,Yes,
3076,AST_IM_20220601_131343.jpeg,100338,Structures,Boardwalk > 1.2m High,Boardwalk to ramp - Granite North,"wooden boardwalk with handrails, 6m x 1.5m, on cement bracket",2,6,Length (m),1/1/1996,,14.0,True,1.5,-1.0,4.0,,,,,Timber,Steel,,TBD,Yes,
3077,AST_EX_20250617_121744.jpeg,100342,Structures,Boardwalk > 1.2m High,Boardwalk from dock - Twin,"Wooden plank boardwalk connecting gangway to shore, wooden hand rails, 12m long x 1.25m wide on cement support beams attached with corroded metal to wooden base",7,12,Length (m),1/1/1990,"replaced rotten wooden board and re hammered all the nails holding it together, all in all not in amazing condition, but holding well considering its age.",12.0,True,1.25,-1.0,4.0,,,,,Timber,Timber,,TBD,No,
3078,AST_EX_20250617_121804.jpeg,100342,Structures,Boardwalk > 1.2m High,Boardwalk from dock - Twin,"Wooden plank boardwalk connecting gangway to shore, wooden hand rails, 12m long x 1.25m wide on cement support beams attached with corroded metal to wooden base",7,12,Length (m),1/1/1990,"replaced rotten wooden board and re hammered all the nails holding it together, all in all not in amazing condition, but holding well considering its age.",12.0,True,1.25,-1.0,4.0,,,,,Timber,Timber,,TBD,No,
3079,AST_EX_20250617_121832.jpeg,100342,Structures,Boardwalk > 1.2m High,Boardwalk from dock - Twin,"Wooden plank boardwalk connecting gangway to shore, wooden hand rails, 12m long x 1.25m wide on cement support beams attached with corroded metal to wooden base",7,12,Length (m),1/1/1990,"replaced rotten wooden board and re hammered all the nails holding it together, all in all not in amazing condition, but holding well considering its age.",12.0,True,1.25,-1.0,4.0,,,,,Timber,Timber,,TBD,No,
3080,AST_EX_20250617_121903.jpeg,100342,Structures,Boardwalk > 1.2m High,Boardwalk from dock - Twin,"Wooden plank boardwalk connecting gangway to shore, wooden hand rails, 12m long x 1.25m wide on cement support beams attached with corroded metal to wooden base",7,12,Length (m),1/1/1990,"replaced rotten wooden board and re hammered all the nails holding it together, all in all not in amazing condition, but holding well considering its age.",12.0,True,1.25,-1.0,4.0,,,,,Timber,Timber,,TBD,No,
3081,AST_EX_20250617_121927.jpeg,100342,Structures,Boardwalk > 1.2m High,Boardwalk from dock - Twin,"Wooden plank boardwalk connecting gangway to shore, wooden hand rails, 12m long x 1.25m wide on cement support beams attached with corroded metal to wooden base",7,12,Length (m),1/1/1990,"replaced rotten wooden board and re hammered all the nails holding it together, all in all not in amazing condition, but holding well considering its age.",12.0,True,1.25,-1.0,4.0,,,,,Timber,Timber,,TBD,No,
3082,AST_EX_20250617_121751.jpeg,100342,Structures,Boardwalk > 1.2m High,Boardwalk from dock - Twin,"Wooden plank boardwalk connecting gangway to shore, wooden hand rails, 12m long x 1.25m wide on cement support beams attached with corroded metal to wooden base",7,12,Length (m),1/1/1990,"replaced rotten wooden board and re hammered all the nails holding it together, all in all not in amazing condition, but holding well considering its age.",12.0,True,1.25,-1.0,4.0,,,,,Timber,Timber,,TBD,No,
3083,AST_EX_20250617_122011.jpeg,100342,Structures,Boardwalk > 1.2m High,Boardwalk from dock - Twin,"Wooden plank boardwalk connecting gangway to shore, wooden hand rails, 12m long x 1.25m wide on cement support beams attached with corroded metal to wooden base",7,12,Length (m),1/1/1990,"replaced rotten wooden board and re hammered all the nails holding it together, all in all not in amazing condition, but holding well considering its age.",12.0,True,1.25,-1.0,4.0,,,,,Timber,Timber,,TBD,No,
3084,AST_IM_20220601_130929.jpeg,100344,Structures,Boardwalk > 1.2m High,aluminum gangway,"Aluminum with wooden planks, handrails, 1.5m by 16m",1,16,Length (m),1/1/2000,,20.0,True,1.5,-1.0,0.0,,,,,Timber,Aluminum,,TBD,Yes,
3085,bridge1.jpg,100345,Structures,Boardwalk < 1.2m High,Boardwalk 1,15 m x .5 m long boardwalk tree stringers 2x12 decking,2,15,Length (m),1/1/2010,,25.0,True,0.5,-1.0,0.5,,,,,Timber,Timber,,No railings,No,
3086,AST_IM_20220601_121048.jpeg,100345,Structures,Boardwalk < 1.2m High,Boardwalk 1,15 m x .5 m long boardwalk tree stringers 2x12 decking,2,15,Length (m),1/1/2010,,25.0,True,0.5,-1.0,0.5,,,,,Timber,Timber,,No railings,No,
3087,bridge3.jpg,100346,Structures,Boardwalk < 1.2m High,Bridge 3,5 m x .5 m 2x12 log stringer,2,5,Length (m),1/1/2010,,16.0,True,0.3,-1.0,1.0,,,,,Timber,Timber,,No railings,No,
3088,AST_IM_20220601_122919.jpeg,100346,Structures,Boardwalk < 1.2m High,Bridge 3,5 m x .5 m 2x12 log stringer,2,5,Length (m),1/1/2010,,16.0,True,0.3,-1.0,1.0,,,,,Timber,Timber,,No railings,No,
3089,bridge4.jpg,100347,Bridges,Trail Bridge,Bridge 4,5 m .5 m long log stringer  1x12 slippery,2,5,Length (m),1/1/2010,,5.0,True,0.5,-1.0,1.5,,,,,Timber,Timber,Timber,No railings,,Beam
3090,AST_IM_20220601_123719.jpeg,100347,Bridges,Trail Bridge,Bridge 4,5 m .5 m long log stringer  1x12 slippery,2,5,Length (m),1/1/2010,,5.0,True,0.5,-1.0,1.5,,,,,Timber,Timber,Timber,No railings,,Beam
3091,bridge5.jpg,100348,Bridges,Trail Bridge,Bridge 5,Log and 1x12 bridge,2,5,Length (m),1/1/2010,,5.0,True,0.5,-1.0,1.5,,,,,Timber,Timber,Timber,No railings,,Beam
3092,AST_IM_20220601_123850.jpeg,100348,Bridges,Trail Bridge,Bridge 5,Log and 1x12 bridge,2,5,Length (m),1/1/2010,,5.0,True,0.5,-1.0,1.5,,,,,Timber,Timber,Timber,No railings,,Beam
3093,AST_EX_20260217_152037.jpeg,100446,Bridges,Trail Bridge,trail bridge old buck 300m from bridle junction,Condition 70 minor chipping on top handrails. service 1998 gabion with wood beam. Length 3.5m width 1.5m handrails YES access NO route access NO,2,3.5,Length (m),1/1/1998,,3.5,True,1.5,-1.0,0.0,,,,TBD,Timber,Timber,Gabions,TBD,,Beam
3094,AST_EX_20260217_152139.jpeg,100446,Bridges,Trail Bridge,trail bridge old buck 300m from bridle junction,Condition 70 minor chipping on top handrails. service 1998 gabion with wood beam. Length 3.5m width 1.5m handrails YES access NO route access NO,2,3.5,Length (m),1/1/1998,,3.5,True,1.5,-1.0,0.0,,,,TBD,Timber,Timber,Gabions,TBD,,Beam
3095,AST_EX_20260217_151848.jpeg,100450,Bridges,Trail Bridge,trail bridge old buck 100m from bridle junction,Condition 80 service 2010 gabion wood beam 3.5m 1.5wide handrails yes access no route access no,1,3.5,Length (m),1/1/2010,,3.5,True,1.5,-1.0,0.0,,,,TBD,Timber,Timber,Gabions,TBD,,Beam
3096,AST_EX_20260217_152344.jpeg,100475,Bridges,Trail Bridge,"trail bridge - old buck trail, 300m south of Baden Powell","trail bridge - old buck trail, 300m south of Baden Powell, wooden frame, wood abutment , 7m long, 1.5m, beam bridge,",3,7,Length (m),1/1/2000,,7.0,True,1.5,-1.0,0.0,,,,TBD,Timber,Timber,Timber,TBD,,Beam
3097,AST_EX_20260217_152448.jpeg,100475,Bridges,Trail Bridge,"trail bridge - old buck trail, 300m south of Baden Powell","trail bridge - old buck trail, 300m south of Baden Powell, wooden frame, wood abutment , 7m long, 1.5m, beam bridge,",3,7,Length (m),1/1/2000,,7.0,True,1.5,-1.0,0.0,,,,TBD,Timber,Timber,Timber,TBD,,Beam
