asset_id,filename,file_id,profile_name,image_path,attr_abutment_material,attr_bridge_type,attr_decking_material,attr_fall_height,attr_has_pedestrian_railing,attr_length,attr_structure_material,attr_width,length_bin,width_bin,fall_height_bin
100111,AST_EX_20241203_154648.jpeg,77916,Trail Bridge,data/citywide/images/253/100111/77916__AST_EX_20241203_154648.jpeg,Concrete,Truss,Timber,2.5,,8.0,Aluminum,1.2,medium (6-20m),standard (0.9-1.5m),medium (1-5m)
100138,AST_IM_20220529_151732.jpeg,43602,Trail Bridge,data/citywide/images/253/100138/43602__AST_IM_20220529_151732.jpeg,Timber,Beam,Timber,,No railings,2.0,Timber,1.0,short (<6m),standard (0.9-1.5m),
100138,AST_EX_20250107_143755.jpeg,78265,Trail Bridge,data/citywide/images/253/100138/78265__AST_EX_20250107_143755.jpeg,Timber,Beam,Timber,,No railings,2.0,Timber,1.0,short (<6m),standard (0.9-1.5m),
100138,AST_EX_20250107_143818.jpeg,78266,Trail Bridge,data/citywide/images/253/100138/78266__AST_EX_20250107_143818.jpeg,Timber,Beam,Timber,,No railings,2.0,Timber,1.0,short (<6m),standard (0.9-1.5m),
100138,AST_EX_20250107_143800.jpeg,78268,Trail Bridge,data/citywide/images/253/100138/78268__AST_EX_20250107_143800.jpeg,Timber,Beam,Timber,,No railings,2.0,Timber,1.0,short (<6m),standard (0.9-1.5m),
100138,AST_EX_20250107_143736.jpeg,78269,Trail Bridge,data/citywide/images/253/100138/78269__AST_EX_20250107_143736.jpeg,Timber,Beam,Timber,,No railings,2.0,Timber,1.0,short (<6m),standard (0.9-1.5m),
100140,AST_EX_20221027_104925.jpeg,63986,Trail Bridge,data/citywide/images/253/100140/63986__AST_EX_20221027_104925.jpeg,Concrete,Beam,Timber,0.9,,6.0,Timber,2.5,medium (6-20m),wide (>1.5m),low (<1m)
100140,AST_EX_20221027_104858.jpeg,63987,Trail Bridge,data/citywide/images/253/100140/63987__AST_EX_20221027_104858.jpeg,Concrete,Beam,Timber,0.9,,6.0,Timber,2.5,medium (6-20m),wide (>1.5m),low (<1m)
100140,AST_EX_20241203_155500.jpeg,77910,Trail Bridge,data/citywide/images/253/100140/77910__AST_EX_20241203_155500.jpeg,Concrete,Beam,Timber,0.9,,6.0,Timber,2.5,medium (6-20m),wide (>1.5m),low (<1m)
100140,AST_EX_20241203_155417.jpeg,77911,Trail Bridge,data/citywide/images/253/100140/77911__AST_EX_20241203_155417.jpeg,Concrete,Beam,Timber,0.9,,6.0,Timber,2.5,medium (6-20m),wide (>1.5m),low (<1m)
100140,AST_EX_20241203_155411.jpeg,77912,Trail Bridge,data/citywide/images/253/100140/77912__AST_EX_20241203_155411.jpeg,Concrete,Beam,Timber,0.9,,6.0,Timber,2.5,medium (6-20m),wide (>1.5m),low (<1m)
100140,AST_EX_20241203_155352.jpeg,77918,Trail Bridge,data/citywide/images/253/100140/77918__AST_EX_20241203_155352.jpeg,Concrete,Beam,Timber,0.9,,6.0,Timber,2.5,medium (6-20m),wide (>1.5m),low (<1m)
100140,AST_EX_20251127_132852.jpeg,91327,Trail Bridge,data/citywide/images/253/100140/91327__AST_EX_20251127_132852.jpeg,Concrete,Beam,Timber,0.9,,6.0,Timber,2.5,medium (6-20m),wide (>1.5m),low (<1m)
100140,AST_EX_20251127_132943.jpeg,91328,Trail Bridge,data/citywide/images/253/100140/91328__AST_EX_20251127_132943.jpeg,Concrete,Beam,Timber,0.9,,6.0,Timber,2.5,medium (6-20m),wide (>1.5m),low (<1m)
100148,AST_IM_20220529_152007.jpeg,43607,Trail Bridge,data/citywide/images/253/100148/43607__AST_IM_20220529_152007.jpeg,Timber,Beam,Timber,,No railings,1.5,Timber,1.0,short (<6m),standard (0.9-1.5m),
100148,AST_EX_20250107_144832.jpeg,78259,Trail Bridge,data/citywide/images/253/100148/78259__AST_EX_20250107_144832.jpeg,Timber,Beam,Timber,,No railings,1.5,Timber,1.0,short (<6m),standard (0.9-1.5m),
100177,AST_EX_20260218_142604.jpeg,92639,Trail Bridge,data/citywide/images/253/100177/92639__AST_EX_20260218_142604.jpeg,Gabions,Beam,Timber,,,6.0,Timber,1.5,medium (6-20m),wide (>1.5m),
100177,AST_EX_20260218_142448.jpeg,92640,Trail Bridge,data/citywide/images/253/100177/92640__AST_EX_20260218_142448.jpeg,Gabions,Beam,Timber,,,6.0,Timber,1.5,medium (6-20m),wide (>1.5m),
100177,AST_EX_20260218_142429.jpeg,92641,Trail Bridge,data/citywide/images/253/100177/92641__AST_EX_20260218_142429.jpeg,Gabions,Beam,Timber,,,6.0,Timber,1.5,medium (6-20m),wide (>1.5m),
100181,AST_EX_20260217_155758.jpeg,92612,Trail Bridge,data/citywide/images/253/100181/92612__AST_EX_20260217_155758.jpeg,Gabions,,Timber,,,4.0,Timber,1.5,short (<6m),wide (>1.5m),
100184,AST_EX_20260217_155547.jpeg,92614,Trail Bridge,data/citywide/images/253/100184/92614__AST_EX_20260217_155547.jpeg,Gabions,Beam,Timber,,,5.0,Timber,1.5,short (<6m),wide (>1.5m),
100251,AST_EX_20260218_135446.jpeg,92646,Trail Bridge,data/citywide/images/253/100251/92646__AST_EX_20260218_135446.jpeg,Gabions,Beam,Timber,,,5.0,Timber,1.5,short (<6m),wide (>1.5m),
100251,AST_EX_20260218_135426.jpeg,92647,Trail Bridge,data/citywide/images/253/100251/92647__AST_EX_20260218_135426.jpeg,Gabions,Beam,Timber,,,5.0,Timber,1.5,short (<6m),wide (>1.5m),
100252,AST_EX_20230516_143612.jpeg,64953,Trail Bridge,data/citywide/images/253/100252/64953__AST_EX_20230516_143612.jpeg,Gabions,Beam,Timber,,,10.0,Timber,1.5,medium (6-20m),wide (>1.5m),
100252,AST_EX_20230516_143612.jpeg,64955,Trail Bridge,data/citywide/images/253/100252/64955__AST_EX_20230516_143612.jpeg,Gabions,Beam,Timber,,,10.0,Timber,1.5,medium (6-20m),wide (>1.5m),
100252,AST_EX_20230516_143612.jpeg,64958,Trail Bridge,data/citywide/images/253/100252/64958__AST_EX_20230516_143612.jpeg,Gabions,Beam,Timber,,,10.0,Timber,1.5,medium (6-20m),wide (>1.5m),
100252,AST_EX_20230516_143612.jpeg,64959,Trail Bridge,data/citywide/images/253/100252/64959__AST_EX_20230516_143612.jpeg,Gabions,Beam,Timber,,,10.0,Timber,1.5,medium (6-20m),wide (>1.5m),
100252,AST_EX_20230516_143612.jpeg,64963,Trail Bridge,data/citywide/images/253/100252/64963__AST_EX_20230516_143612.jpeg,Gabions,Beam,Timber,,,10.0,Timber,1.5,medium (6-20m),wide (>1.5m),
100252,AST_EX_20240803_130634.jpeg,71919,Trail Bridge,data/citywide/images/253/100252/71919__AST_EX_20240803_130634.jpeg,Gabions,Beam,Timber,,,10.0,Timber,1.5,medium (6-20m),wide (>1.5m),
100253,AST_EX_20260218_141518.jpeg,92642,Trail Bridge,data/citywide/images/253/100253/92642__AST_EX_20260218_141518.jpeg,Gabions,Beam,Timber,,,7.0,Timber,1.5,medium (6-20m),wide (>1.5m),
100253,AST_EX_20260218_141452.jpeg,92643,Trail Bridge,data/citywide/images/253/100253/92643__AST_EX_20260218_141452.jpeg,Gabions,Beam,Timber,,,7.0,Timber,1.5,medium (6-20m),wide (>1.5m),
100262,AST_EX_20230516_142951.jpeg,64973,Trail Bridge,data/citywide/images/253/100262/64973__AST_EX_20230516_142951.jpeg,Gabions,Beam,Timber,,,6.0,Timber,1.5,medium (6-20m),wide (>1.5m),
100263,AST_IM_20220531_152015.jpeg,43871,Trail Bridge,data/citywide/images/253/100263/43871__AST_IM_20220531_152015.jpeg,Gabions,Beam,Timber,,,6.0,Timber,1.5,medium (6-20m),wide (>1.5m),
100263,AST_EX_20230516_143321.jpeg,64954,Trail Bridge,data/citywide/images/253/100263/64954__AST_EX_20230516_143321.jpeg,Gabions,Beam,Timber,,,6.0,Timber,1.5,medium (6-20m),wide (>1.5m),
100267,AST_EX_20230516_143824.jpeg,64952,Trail Bridge,data/citywide/images/253/100267/64952__AST_EX_20230516_143824.jpeg,Gabions,Beam,Timber,,,5.0,Timber,1.5,short (<6m),wide (>1.5m),
100267,AST_EX_20230516_143824.jpeg,64964,Trail Bridge,data/citywide/images/253/100267/64964__AST_EX_20230516_143824.jpeg,Gabions,Beam,Timber,,,5.0,Timber,1.5,short (<6m),wide (>1.5m),
100267,AST_EX_20230516_143824.jpeg,64966,Trail Bridge,data/citywide/images/253/100267/64966__AST_EX_20230516_143824.jpeg,Gabions,Beam,Timber,,,5.0,Timber,1.5,short (<6m),wide (>1.5m),
100267,AST_EX_20230516_143824.jpeg,64968,Trail Bridge,data/citywide/images/253/100267/64968__AST_EX_20230516_143824.jpeg,Gabions,Beam,Timber,,,5.0,Timber,1.5,short (<6m),wide (>1.5m),
100267,AST_EX_20230516_143824.jpeg,64972,Trail Bridge,data/citywide/images/253/100267/64972__AST_EX_20230516_143824.jpeg,Gabions,Beam,Timber,,,5.0,Timber,1.5,short (<6m),wide (>1.5m),
100267,AST_EX_20240803_130838.jpeg,71920,Trail Bridge,data/citywide/images/253/100267/71920__AST_EX_20240803_130838.jpeg,Gabions,Beam,Timber,,,5.0,Timber,1.5,short (<6m),wide (>1.5m),
100269,AST_EX_20260217_153510.jpeg,92617,Trail Bridge,data/citywide/images/253/100269/92617__AST_EX_20260217_153510.jpeg,Gabions,Beam,Timber,,,6.0,Timber,2.0,medium (6-20m),wide (>1.5m),
100269,AST_EX_20260217_153501.jpeg,92618,Trail Bridge,data/citywide/images/253/100269/92618__AST_EX_20260217_153501.jpeg,Gabions,Beam,Timber,,,6.0,Timber,2.0,medium (6-20m),wide (>1.5m),
100270,AST_EX_20260217_154214.jpeg,92615,Trail Bridge,data/citywide/images/253/100270/92615__AST_EX_20260217_154214.jpeg,Concrete,Beam,Timber,,,4.0,Timber,2.0,short (<6m),wide (>1.5m),
100270,AST_EX_20260217_154145.jpeg,92616,Trail Bridge,data/citywide/images/253/100270/92616__AST_EX_20260217_154145.jpeg,Concrete,Beam,Timber,,,4.0,Timber,2.0,short (<6m),wide (>1.5m),
100272,AST_EX_20260218_140920.jpeg,92644,Trail Bridge,data/citywide/images/253/100272/92644__AST_EX_20260218_140920.jpeg,Gabions,Beam,Timber,,,4.0,Timber,1.5,short (<6m),wide (>1.5m),
100272,AST_EX_20260218_140858.jpeg,92645,Trail Bridge,data/citywide/images/253/100272/92645__AST_EX_20260218_140858.jpeg,Gabions,Beam,Timber,,,4.0,Timber,1.5,short (<6m),wide (>1.5m),
100274,AST_EX_20230516_144506.jpeg,64951,Trail Bridge,data/citywide/images/253/100274/64951__AST_EX_20230516_144506.jpeg,Concrete,Beam,Timber,,,7.0,Timber,1.5,medium (6-20m),wide (>1.5m),
100274,AST_EX_20230516_144506.jpeg,64970,Trail Bridge,data/citywide/images/253/100274/64970__AST_EX_20230516_144506.jpeg,Concrete,Beam,Timber,,,7.0,Timber,1.5,medium (6-20m),wide (>1.5m),
100274,AST_EX_20230516_144506.jpeg,64971,Trail Bridge,data/citywide/images/253/100274/64971__AST_EX_20230516_144506.jpeg,Concrete,Beam,Timber,,,7.0,Timber,1.5,medium (6-20m),wide (>1.5m),
100274,AST_EX_20230516_144506.jpeg,64974,Trail Bridge,data/citywide/images/253/100274/64974__AST_EX_20230516_144506.jpeg,Concrete,Beam,Timber,,,7.0,Timber,1.5,medium (6-20m),wide (>1.5m),
100274,AST_EX_20230516_144506.jpeg,64975,Trail Bridge,data/citywide/images/253/100274/64975__AST_EX_20230516_144506.jpeg,Concrete,Beam,Timber,,,7.0,Timber,1.5,medium (6-20m),wide (>1.5m),
100274,AST_EX_20240803_131602.jpeg,71915,Trail Bridge,data/citywide/images/253/100274/71915__AST_EX_20240803_131602.jpeg,Concrete,Beam,Timber,,,7.0,Timber,1.5,medium (6-20m),wide (>1.5m),
100274,AST_EX_20240803_131539.jpeg,71916,Trail Bridge,data/citywide/images/253/100274/71916__AST_EX_20240803_131539.jpeg,Concrete,Beam,Timber,,,7.0,Timber,1.5,medium (6-20m),wide (>1.5m),
100313,MI_20240606_100356.jpg,69313,Trail Bridge,data/citywide/images/253/100313/69313__MI_20240606_100356.jpg,Timber,Beam,Timber,,No railings,10.0,Timber,1.5,medium (6-20m),wide (>1.5m),
100347,AST_IM_20220601_123719.jpeg,44047,Trail Bridge,data/citywide/images/253/100347/44047__AST_IM_20220601_123719.jpeg,Timber,Beam,Timber,,No railings,5.0,Timber,0.5,short (<6m),narrow (<0.9m),
100347,bridge4.jpg,74872,Trail Bridge,data/citywide/images/253/100347/74872__bridge4.jpg,Timber,Beam,Timber,,No railings,5.0,Timber,0.5,short (<6m),narrow (<0.9m),
100348,AST_IM_20220601_123850.jpeg,44046,Trail Bridge,data/citywide/images/253/100348/44046__AST_IM_20220601_123850.jpeg,Timber,Beam,Timber,,No railings,5.0,Timber,0.5,short (<6m),narrow (<0.9m),
100348,bridge5.jpg,74867,Trail Bridge,data/citywide/images/253/100348/74867__bridge5.jpg,Timber,Beam,Timber,,No railings,5.0,Timber,0.5,short (<6m),narrow (<0.9m),
100446,AST_EX_20260217_152139.jpeg,92627,Trail Bridge,data/citywide/images/253/100446/92627__AST_EX_20260217_152139.jpeg,Gabions,Beam,Timber,,,3.5,Timber,1.5,short (<6m),wide (>1.5m),
100446,AST_EX_20260217_152037.jpeg,92628,Trail Bridge,data/citywide/images/253/100446/92628__AST_EX_20260217_152037.jpeg,Gabions,Beam,Timber,,,3.5,Timber,1.5,short (<6m),wide (>1.5m),
100450,AST_EX_20260217_151848.jpeg,92629,Trail Bridge,data/citywide/images/253/100450/92629__AST_EX_20260217_151848.jpeg,Gabions,Beam,Timber,,,3.5,Timber,1.5,short (<6m),wide (>1.5m),
100475,AST_EX_20260217_152509.jpeg,92624,Trail Bridge,data/citywide/images/253/100475/92624__AST_EX_20260217_152509.jpeg,Timber,Beam,Timber,,,7.0,Timber,1.5,medium (6-20m),wide (>1.5m),
100475,AST_EX_20260217_152448.jpeg,92625,Trail Bridge,data/citywide/images/253/100475/92625__AST_EX_20260217_152448.jpeg,Timber,Beam,Timber,,,7.0,Timber,1.5,medium (6-20m),wide (>1.5m),
100475,AST_EX_20260217_152344.jpeg,92626,Trail Bridge,data/citywide/images/253/100475/92626__AST_EX_20260217_152344.jpeg,Timber,Beam,Timber,,,7.0,Timber,1.5,medium (6-20m),wide (>1.5m),
100479,AST_IM_20220602_142208.jpeg,44248,Trail Bridge,data/citywide/images/253/100479/44248__AST_IM_20220602_142208.jpeg,Concrete,Beam,Timber,,,4.0,Timber,1.5,short (<6m),wide (>1.5m),
100479,AST_IM_20220602_142132.jpeg,44249,Trail Bridge,data/citywide/images/253/100479/44249__AST_IM_20220602_142132.jpeg,Concrete,Beam,Timber,,,4.0,Timber,1.5,short (<6m),wide (>1.5m),
100479,AST_IM_20220602_142119.jpeg,44250,Trail Bridge,data/citywide/images/253/100479/44250__AST_IM_20220602_142119.jpeg,Concrete,Beam,Timber,,,4.0,Timber,1.5,short (<6m),wide (>1.5m),
100479,AST_EX_20260217_153144.jpeg,92611,Trail Bridge,data/citywide/images/253/100479/92611__AST_EX_20260217_153144.jpeg,Concrete,Beam,Timber,,,4.0,Timber,1.5,short (<6m),wide (>1.5m),
100479,AST_EX_20260217_153219.jpeg,92619,Trail Bridge,data/citywide/images/253/100479/92619__AST_EX_20260217_153219.jpeg,Concrete,Beam,Timber,,,4.0,Timber,1.5,short (<6m),wide (>1.5m),
100479,AST_EX_20260217_153116.jpeg,92620,Trail Bridge,data/citywide/images/253/100479/92620__AST_EX_20260217_153116.jpeg,Concrete,Beam,Timber,,,4.0,Timber,1.5,short (<6m),wide (>1.5m),
100479,AST_EX_20260217_153020.jpeg,92621,Trail Bridge,data/citywide/images/253/100479/92621__AST_EX_20260217_153020.jpeg,Concrete,Beam,Timber,,,4.0,Timber,1.5,short (<6m),wide (>1.5m),
100479,AST_EX_20260217_152923.jpeg,92622,Trail Bridge,data/citywide/images/253/100479/92622__AST_EX_20260217_152923.jpeg,Concrete,Beam,Timber,,,4.0,Timber,1.5,short (<6m),wide (>1.5m),
100479,AST_EX_20260217_152912.jpeg,92623,Trail Bridge,data/citywide/images/253/100479/92623__AST_EX_20260217_152912.jpeg,Concrete,Beam,Timber,,,4.0,Timber,1.5,short (<6m),wide (>1.5m),
100482,AST_EX_20240525_140448.jpeg,68530,Trail Bridge,data/citywide/images/253/100482/68530__AST_EX_20240525_140448.jpeg,Timber,Beam,Timber,,,16.0,,1.0,medium (6-20m),standard (0.9-1.5m),
100582,AST_IM_20220603_132631.jpeg,44379,Trail Bridge,data/citywide/images/253/100582/44379__AST_IM_20220603_132631.jpeg,Timber,Beam,Timber,,No railings,,Timber,,,,
100740,AST_IM_20220604_150139.jpeg,44493,Trail Bridge,data/citywide/images/253/100740/44493__AST_IM_20220604_150139.jpeg,Steel,Truss,Steel,,2 railings,,Aluminum,,,,
100740,AST_EX_20250726_102113.jpeg,85449,Trail Bridge,data/citywide/images/253/100740/85449__AST_EX_20250726_102113.jpeg,Steel,Truss,Steel,,2 railings,,Aluminum,,,,
100747,AST_IM_20220605_121509.jpeg,44502,Trail Bridge,data/citywide/images/253/100747/44502__AST_IM_20220605_121509.jpeg,Timber,Beam,Timber,,,13.7,Timber,1.0,medium (6-20m),standard (0.9-1.5m),
100751,AST_IM_20220605_121124.jpeg,44505,Trail Bridge,data/citywide/images/253/100751/44505__AST_IM_20220605_121124.jpeg,,,,,No railings,1.9,,,short (<6m),,
100752,AST_IM_20220605_122103.jpeg,44501,Trail Bridge,data/citywide/images/253/100752/44501__AST_IM_20220605_122103.jpeg,,,,,No railings,7.0,,,medium (6-20m),,
100753,AST_IM_20220605_125831.jpeg,44500,Trail Bridge,data/citywide/images/253/100753/44500__AST_IM_20220605_125831.jpeg,,,,,No railings,3.7,,,short (<6m),,
100757,AST_IM_20220603_122949.jpeg,44511,Trail Bridge,data/citywide/images/253/100757/44511__AST_IM_20220603_122949.jpeg,Steel,Beam,Timber,,,,Timber,1.7,,wide (>1.5m),
100758,AST_IM_20220603_124827.jpeg,44512,Trail Bridge,data/citywide/images/253/100758/44512__AST_IM_20220603_124827.jpeg,Steel,Beam,Timber,,,,Timber,1.7,,wide (>1.5m),
100791,AST_IM_20220605_133504.jpeg,44545,Trail Bridge,data/citywide/images/253/100791/44545__AST_IM_20220605_133504.jpeg,Timber,Beam,Timber,,No railings,5.0,Timber,0.7,short (<6m),narrow (<0.9m),
100791,AST_EX_20241024_130141.jpeg,75874,Trail Bridge,data/citywide/images/253/100791/75874__AST_EX_20241024_130141.jpeg,Timber,Beam,Timber,,No railings,5.0,Timber,0.7,short (<6m),narrow (<0.9m),
100791,AST_EX_20241024_125914.jpeg,75881,Trail Bridge,data/citywide/images/253/100791/75881__AST_EX_20241024_125914.jpeg,Timber,Beam,Timber,,No railings,5.0,Timber,0.7,short (<6m),narrow (<0.9m),
100826,AST_IM_20220606_123321.jpeg,44780,Trail Bridge,data/citywide/images/253/100826/44780__AST_IM_20220606_123321.jpeg,,,,,No railings,,,,,,
100826,AST_IM_20220606_123338.jpeg,44781,Trail Bridge,data/citywide/images/253/100826/44781__AST_IM_20220606_123338.jpeg,,,,,No railings,,,,,,
100837,AST_IM_20220606_123533.jpeg,44779,Trail Bridge,data/citywide/images/253/100837/44779__AST_IM_20220606_123533.jpeg,,,,,No railings,,,,,,
101129,AST_IM_20220607_123014.jpeg,45170,Trail Bridge,data/citywide/images/253/101129/45170__AST_IM_20220607_123014.jpeg,Timber,Beam,Timber,,,13.0,,1.5,medium (6-20m),wide (>1.5m),
101129,AST_IM_20220607_122941.jpeg,45172,Trail Bridge,data/citywide/images/253/101129/45172__AST_IM_20220607_122941.jpeg,Timber,Beam,Timber,,,13.0,,1.5,medium (6-20m),wide (>1.5m),
101129,AST_EX_20241211_133748.jpeg,78079,Trail Bridge,data/citywide/images/253/101129/78079__AST_EX_20241211_133748.jpeg,Timber,Beam,Timber,,,13.0,,1.5,medium (6-20m),wide (>1.5m),
101129,AST_EX_20241211_133939.jpeg,78083,Trail Bridge,data/citywide/images/253/101129/78083__AST_EX_20241211_133939.jpeg,Timber,Beam,Timber,,,13.0,,1.5,medium (6-20m),wide (>1.5m),
101131,AST_IM_20220607_140105.jpeg,45169,Trail Bridge,data/citywide/images/253/101131/45169__AST_IM_20220607_140105.jpeg,Concrete,Beam,Timber,,,12.0,Steel,1.5,medium (6-20m),wide (>1.5m),
101131,AST_EX_20241211_123555.jpeg,78081,Trail Bridge,data/citywide/images/253/101131/78081__AST_EX_20241211_123555.jpeg,Concrete,Beam,Timber,,,12.0,Steel,1.5,medium (6-20m),wide (>1.5m),
101131,AST_EX_20241211_123402.jpeg,78087,Trail Bridge,data/citywide/images/253/101131/78087__AST_EX_20241211_123402.jpeg,Concrete,Beam,Timber,,,12.0,Steel,1.5,medium (6-20m),wide (>1.5m),
101132,AST_IM_20220607_124950.jpeg,45173,Trail Bridge,data/citywide/images/253/101132/45173__AST_IM_20220607_124950.jpeg,,Beam,Timber,,,8.0,,1.5,medium (6-20m),wide (>1.5m),
101132,AST_EX_20241211_132206.jpeg,78080,Trail Bridge,data/citywide/images/253/101132/78080__AST_EX_20241211_132206.jpeg,,Beam,Timber,,,8.0,,1.5,medium (6-20m),wide (>1.5m),
101132,AST_EX_20241211_132243.jpeg,78085,Trail Bridge,data/citywide/images/253/101132/78085__AST_EX_20241211_132243.jpeg,,Beam,Timber,,,8.0,,1.5,medium (6-20m),wide (>1.5m),
101132,AST_EX_20241211_131833.jpeg,78086,Trail Bridge,data/citywide/images/253/101132/78086__AST_EX_20241211_131833.jpeg,,Beam,Timber,,,8.0,,1.5,medium (6-20m),wide (>1.5m),
101134,AST_IM_20220607_122437.jpeg,45176,Trail Bridge,data/citywide/images/253/101134/45176__AST_IM_20220607_122437.jpeg,Timber,Beam,Timber,,,5.0,Timber,1.25,short (<6m),standard (0.9-1.5m),
101134,AST_EX_20241211_134317.jpeg,78077,Trail Bridge,data/citywide/images/253/101134/78077__AST_EX_20241211_134317.jpeg,Timber,Beam,Timber,,,5.0,Timber,1.25,short (<6m),standard (0.9-1.5m),
101134,AST_EX_20241211_134307.jpeg,78088,Trail Bridge,data/citywide/images/253/101134/78088__AST_EX_20241211_134307.jpeg,Timber,Beam,Timber,,,5.0,Timber,1.25,short (<6m),standard (0.9-1.5m),
101541,AST_IM_20220610_100711.jpeg,45705,Trail Bridge,data/citywide/images/253/101541/45705__AST_IM_20220610_100711.jpeg,,,,,2 railings,,,,,,
101541,AST_IM_20220610_100719.jpeg,45708,Trail Bridge,data/citywide/images/253/101541/45708__AST_IM_20220610_100719.jpeg,,,,,2 railings,,,,,,
101599,AST_IM_20220610_145523.jpeg,45808,Trail Bridge,data/citywide/images/253/101599/45808__AST_IM_20220610_145523.jpeg,,,Timber,,No railings,2.5,,,short (<6m),,
101638,AST_IM_20220610_124056.jpeg,45882,Trail Bridge,data/citywide/images/253/101638/45882__AST_IM_20220610_124056.jpeg,Timber,Beam,Timber,,2 railings,,Timber,,,,
101779,AST_IM_20220611_153937.jpeg,45933,Trail Bridge,data/citywide/images/253/101779/45933__AST_IM_20220611_153937.jpeg,Timber,Beam,Timber,,No railings,,,1.0,,standard (0.9-1.5m),
101826,AST_IM_20220612_131542.jpeg,45984,Trail Bridge,data/citywide/images/253/101826/45984__AST_IM_20220612_131542.jpeg,Timber,Suspension,Steel,,No railings,23.0,Aluminum,1.3,long (>20m),standard (0.9-1.5m),
101831,AST_IM_20220612_161720.jpeg,45983,Trail Bridge,data/citywide/images/253/101831/45983__AST_IM_20220612_161720.jpeg,,Beam,Timber,,No railings,4.0,,1.0,short (<6m),standard (0.9-1.5m),
101868,AST_IM_20220613_115523.jpeg,46060,Trail Bridge,data/citywide/images/253/101868/46060__AST_IM_20220613_115523.jpeg,Timber,Beam,Timber,,,16.0,Timber,1.0,medium (6-20m),standard (0.9-1.5m),
101869,AST_IM_20220613_111900.jpeg,46055,Trail Bridge,data/citywide/images/253/101869/46055__AST_IM_20220613_111900.jpeg,Timber,Beam,Timber,,No railings,9.0,Timber,2.0,medium (6-20m),wide (>1.5m),
101890,AST_IM_20220613_105948.jpeg,46058,Trail Bridge,data/citywide/images/253/101890/46058__AST_IM_20220613_105948.jpeg,Timber,Beam,Timber,,No railings,9.0,Timber,2.25,medium (6-20m),wide (>1.5m),
101988,AST_IM_20220614_104016.jpeg,46170,Trail Bridge,data/citywide/images/253/101988/46170__AST_IM_20220614_104016.jpeg,Timber,Beam,Timber,,No railings,,Timber,1.0,,standard (0.9-1.5m),
102341,AST_IM_20220615_103955.jpeg,46520,Trail Bridge,data/citywide/images/253/102341/46520__AST_IM_20220615_103955.jpeg,Timber,Beam,Timber,,No railings,,,,,,
90844,AST_IM_20210925_102427.jpeg,24811,Trail Bridge,data/citywide/images/253/90844/24811__AST_IM_20210925_102427.jpeg,Timber,Beam,Timber,,No railings,6.7,Timber,0.6,medium (6-20m),narrow (<0.9m),
